"","ElevationBottom","X","Longitude","Latitude","optional"
"450",66.69712,NA,333355.594868064,3683028.4980192,TRUE
"451",66.39712,NA,333356.678431986,3683064.53818148,TRUE
"452",66.39712,NA,333356.126587415,3683024.56680194,TRUE
"453",66.39712,NA,333356.036143898,3683008.74350566,TRUE
"454",66.49712,NA,333356.369971579,3683027.02503745,TRUE
"455",66.39712,NA,333358.210839367,3683061.91307941,TRUE
"456",66.49712,NA,333356.907000936,3682982.84890644,TRUE
"457",66.39712,NA,333357.814570168,3683027.53934578,TRUE
"458",66.39712,NA,333357.748322531,3683008.23498954,TRUE
"459",66.49712,NA,333358.77477761,3683028.00538745,TRUE
"460",66.39712,NA,333359.0228206,3683025.08174216,TRUE
"461",66.39712,NA,333360.149812902,3683059.57938225,TRUE
"462",66.39712,NA,333359.390148654,3683007.64449007,TRUE
"463",66.49712,NA,333359.062706668,3682982.61341493,TRUE
"464",66.49712,NA,333360.4104592,3683027.70892921,TRUE
"465",66.59712,NA,333361.600122667,3683028.95080072,TRUE
"466",66.49712,NA,333361.62786993,3683025.89450046,TRUE
"467",66.49712,NA,333361.459774171,3683007.66004233,TRUE
"468",66.49712,NA,333361.14484671,3682982.38029389,TRUE
"469",66.29712,NA,333362.699776815,3683057.45039724,TRUE
"470",66.49712,NA,333363.009142448,3683027.87846544,TRUE
"471",66.49712,NA,333362.893393434,3682982.19947657,TRUE
"472",66.49712,NA,333363.61854885,3683008.52814518,TRUE
"473",66.69712,NA,333371.384000535,3683450.24746252,TRUE
"474",66.49712,NA,333364.268833259,3683029.56392319,TRUE
"475",66.79712,NA,333371.549186347,3683448.52427298,TRUE
"476",66.39712,NA,333364.42171803,3683026.63303544,TRUE
"477",66.59712,NA,333371.710114548,3683446.71574856,TRUE
"478",66.69712,NA,333371.935752041,3683451.78089282,TRUE
"479",66.69712,NA,333371.872696697,3683444.84064423,TRUE
"480",66.29712,NA,333365.340432011,3683055.82897793,TRUE
"481",66.59712,NA,333372.036000935,3683443.11637778,TRUE
"482",66.59712,NA,333372.456234315,3683453.50120352,TRUE
"483",66.49712,NA,333364.621482009,3682982.89083523,TRUE
"484",66.59712,NA,333372.799198066,3683455.0836894,TRUE
"485",66.69712,NA,333372.653965895,3683441.33773237,TRUE
"486",66.59712,NA,333373.165180824,3683456.65025204,TRUE
"487",66.39712,NA,333365.893875248,3683028.04864593,TRUE
"488",66.49712,NA,333365.763331066,3683009.66713119,TRUE
"489",66.69712,NA,333373.326865102,3683439.6113867,TRUE
"490",66.59712,NA,333373.814538973,3683458.38831934,TRUE
"491",66.59712,NA,333374.383111581,3683460.14219083,TRUE
"492",66.49712,NA,333374.057378766,3683437.93063971,TRUE
"493",66.39712,NA,333367.089579612,3683029.9692402,TRUE
"494",66.39712,NA,333367.131525739,3683027.46951121,TRUE
"495",66.69712,NA,333374.919179918,3683461.84781498,TRUE
"496",66.29712,NA,333368.130307411,3683054.65089732,TRUE
"497",66.49712,NA,333366.928513864,3682983.92832302,TRUE
"498",66.59712,NA,333375.448671977,3683463.22412157,TRUE
"499",66.59712,NA,333375.162983744,3683436.55403785,TRUE
"500",66.39712,NA,333368.145971864,3683011.36551089,TRUE
"501",66.39712,NA,333368.450323199,3683027.54784614,TRUE
"502",66.59712,NA,333376.183510727,3683464.51371912,TRUE
"503",66.59712,NA,333376.442420493,3683435.15449128,TRUE
"504",66.49712,NA,333368.806429778,3682985.15285449,TRUE
"505",66.59712,NA,333377.12401866,3683465.95286025,TRUE
"506",66.39712,NA,333369.991894598,3683030.24116623,TRUE
"507",66.39712,NA,333370.035149667,3683028.41580373,TRUE
"508",66.79712,NA,333370.145596187,3683013.0050128,TRUE
"509",66.59712,NA,333378.084789198,3683467.37834385,TRUE
"510",66.29712,NA,333371.011558003,3683053.91160091,TRUE
"511",66.39712,NA,333370.819456899,3683026.71860869,TRUE
"512",66.59712,NA,333377.86679564,3683434.00313833,TRUE
"513",66.49712,NA,333370.406811884,3682986.11260883,TRUE
"514",66.59712,NA,333379.260371747,3683468.94323167,TRUE
"515",66.59712,NA,333379.170241032,3683432.48227865,TRUE
"516",66.69712,NA,333372.04336642,3683015.06220767,TRUE
"517",66.29712,NA,333372.656747106,3683030.52049021,TRUE
"518",66.59712,NA,333380.22777557,3683470.37525692,TRUE
"519",66.49712,NA,333371.949442711,3682987.23640437,TRUE
"520",66.39712,NA,333372.702451992,3683025.68473813,TRUE
"521",66.29712,NA,333372.948143604,3683029.52831534,TRUE
"522",66.39712,NA,333373.164421356,3683017.08501846,TRUE
"523",66.59712,NA,333380.380469845,3683430.95858005,TRUE
"524",66.39712,NA,333373.970649078,3683053.58248171,TRUE
"525",66.29712,NA,333373.471366923,3683019.71852642,TRUE
"526",66.59712,NA,333381.268056836,3683471.8193435,TRUE
"527",66.29712,NA,333373.771756624,3683021.91512501,TRUE
"528",66.39712,NA,333374.071727862,3683024.14167898,TRUE
"529",66.39712,NA,333373.732294081,3682988.13313581,TRUE
"530",66.59712,NA,333381.588683492,3683429.64344441,TRUE
"531",66.59712,NA,333382.46990826,3683473.231822,TRUE
"532",66.29712,NA,333375.782989899,3683030.70206339,TRUE
"533",66.29712,NA,333375.859919419,3683030.78726203,TRUE
"534",66.59712,NA,333382.714931587,3683428.87321822,TRUE
"535",66.59712,NA,333383.730057962,3683474.56676715,TRUE
"536",66.39712,NA,333375.506097596,3682988.88250007,TRUE
"537",66.29712,NA,333377.08152799,3683053.24854381,TRUE
"538",66.59712,NA,333383.944604002,3683428.21213889,TRUE
"539",66.69712,NA,333385.015964636,3683475.556312,TRUE
"540",66.69712,NA,333377.709832955,3682989.54685353,TRUE
"541",66.29712,NA,333378.516058676,3683032.18923939,TRUE
"542",66.99712,NA,333385.356699528,3683427.64886981,TRUE
"543",66.69712,NA,333386.326485597,3683476.89483092,TRUE
"544",66.29712,NA,333378.71073906,3683030.88149317,TRUE
"545",66.69712,NA,333387.633223943,3683478.12138634,TRUE
"546",66.59712,NA,333387.06161885,3683427.15600752,TRUE
"547",66.39712,NA,333379.588622189,3682990.55064276,TRUE
"548",66.39712,NA,333380.672517837,3683053.25688406,TRUE
"549",66.29712,NA,333380.92886123,3683033.58207711,TRUE
"550",66.69712,NA,333389.218432683,3683479.45076106,TRUE
"551",66.29712,NA,333381.629135582,3683031.05886572,TRUE
"552",66.49712,NA,333388.504849664,3683426.7785497,TRUE
"553",66.29712,NA,333382.061944045,3682991.45107207,TRUE
"554",66.69712,NA,333390.687899926,3683480.71334969,TRUE
"555",66.39712,NA,333383.349627712,3683035.00472711,TRUE
"556",66.49712,NA,333390.218227307,3683426.45303113,TRUE
"557",66.39712,NA,333384.017316378,3683053.95936201,TRUE
"558",66.69712,NA,333392.076220337,3683482.02502451,TRUE
"559",66.29712,NA,333383.96939657,3682992.71392186,TRUE
"560",66.29712,NA,333384.761917723,3683031.13273807,TRUE
"561",66.59712,NA,333391.795581158,3683426.12762564,TRUE
"562",66.59712,NA,333393.338116604,3683483.29893524,TRUE
"563",66.39712,NA,333385.917523452,3683036.53133888,TRUE
"564",66.39712,NA,333385.733615195,3682993.82837632,TRUE
"565",66.59712,NA,333393.398859904,3683426.39075748,TRUE
"566",66.59712,NA,333394.556824751,3683484.82537305,TRUE
"567",66.29712,NA,333387.221808814,3683054.57551002,TRUE
"568",66.39712,NA,333387.78515179,3683030.95781122,TRUE
"569",66.49712,NA,333394.773447994,3683426.84637154,TRUE
"570",66.29712,NA,333388.124169918,3683037.90996394,TRUE
"571",66.59712,NA,333395.985479966,3683486.04429411,TRUE
"572",66.39712,NA,333387.619588702,3682994.7621648,TRUE
"573",66.49712,NA,333396.151170183,3683427.7567011,TRUE
"574",66.69712,NA,333397.387028843,3683487.3124844,TRUE
"575",66.39712,NA,333390.347680078,3683055.06212164,TRUE
"576",66.39712,NA,333389.371546834,3682995.70490521,TRUE
"577",66.19712,NA,333390.29587755,3683039.20710795,TRUE
"578",66.29712,NA,333390.852182974,3683030.78324401,TRUE
"579",66.59712,NA,333397.74984344,3683429.05589856,TRUE
"580",66.59712,NA,333398.963814605,3683488.53108564,TRUE
"581",66.39712,NA,333391.317151486,3682996.63878175,TRUE
"582",66.59712,NA,333399.014900558,3683430.35083076,TRUE
"583",66.19712,NA,333392.480473236,3683040.44080763,TRUE
"584",66.59712,NA,333400.385435557,3683489.77453009,TRUE
"585",66.29712,NA,333393.857782806,3683055.4068288,TRUE
"586",66.49712,NA,333400.422862068,3683431.6666072,TRUE
"587",66.29712,NA,333393.336932352,3682997.22531972,TRUE
"588",66.69712,NA,333401.877633548,3683491.05891456,TRUE
"589",66.29712,NA,333394.041214909,3683030.60547806,TRUE
"590",66.49712,NA,333394.460339614,3683041.7434582,TRUE
"591",66.59712,NA,333401.761917616,3683433.03902429,TRUE
"592",66.69712,NA,333403.360649857,3683492.40557139,TRUE
"593",66.59712,NA,333402.811989156,3683434.34762386,TRUE
"594",66.39712,NA,333395.612767893,3682997.69322382,TRUE
"595",66.29712,NA,333396.65111313,3683042.84838661,TRUE
"596",66.39712,NA,333397.044902834,3683055.60733063,TRUE
"597",66.69712,NA,333404.830646217,3683493.53615894,TRUE
"598",66.49712,NA,333396.933152967,3683030.43502225,TRUE
"599",66.59712,NA,333403.958983985,3683435.65789016,TRUE
"600",66.59712,NA,333405.302696151,3683436.921527,TRUE
"601",66.29712,NA,333397.896302687,3682998.0667152,TRUE
"602",66.69712,NA,333406.449876397,3683494.56768954,TRUE
"603",66.39712,NA,333398.805864141,3683043.91732939,TRUE
"604",66.59712,NA,333406.606261446,3683438.34335735,TRUE
"605",66.39712,NA,333400.048638615,3683030.26073688,TRUE
"606",66.69712,NA,333408.184467827,3683495.48077826,TRUE
"607",66.39712,NA,333400.784350923,3683055.79726028,TRUE
"608",66.39712,NA,333400.974777686,3683044.83407064,TRUE
"609",66.29712,NA,333400.288760515,3682998.38066279,TRUE
"610",66.59712,NA,333407.872285616,3683439.6404924,TRUE
"611",66.69712,NA,333409.780888795,3683496.26867784,TRUE
"612",66.59712,NA,333409.101204475,3683441.05583786,TRUE
"613",66.39712,NA,333403.171786199,3683045.7592045,TRUE
"614",66.39712,NA,333402.976884256,3683030.08855157,TRUE
"615",66.59712,NA,333410.21025762,3683442.27247361,TRUE
"616",66.39712,NA,333403.908171613,3683055.83801612,TRUE
"617",66.69712,NA,333411.51175554,3683496.91007871,TRUE
"618",66.29712,NA,333403.314225375,3682998.60723062,TRUE
"619",66.59712,NA,333411.326420399,3683443.3603213,TRUE
"620",66.39712,NA,333405.362712069,3683046.60125365,TRUE
"621",66.59712,NA,333412.221837802,3683444.66935353,TRUE
"622",66.69712,NA,333413.236994329,3683497.76675971,TRUE
"623",66.59712,NA,333413.101289053,3683445.80784376,TRUE
"624",66.49712,NA,333406.1268355,3683029.69627598,TRUE
"625",66.29712,NA,333405.599186452,3682998.84648712,TRUE
"626",66.59712,NA,333414.556707792,3683499.20717029,TRUE
"627",66.59712,NA,333413.986252547,3683446.94180282,TRUE
"628",66.29712,NA,333407.325916715,3683055.19712968,TRUE
"629",66.29712,NA,333407.528831905,3683047.30064253,TRUE
"630",66.59712,NA,333415.655108669,3683500.56374718,TRUE
"631",66.59712,NA,333415.107263554,3683447.71455711,TRUE
"632",66.39712,NA,333407.536492646,3682998.58923683,TRUE
"633",66.59712,NA,333416.875542014,3683501.91934226,TRUE
"634",66.39712,NA,333408.999769335,3683029.01481191,TRUE
"635",67.59712,NA,333416.258936278,3683448.26494758,TRUE
"636",66.39712,NA,333409.689439216,3683047.95021268,TRUE
"637",66.49712,NA,333417.982572261,3683503.23584057,TRUE
"638",66.29712,NA,333409.421986252,3682997.64628488,TRUE
"639",66.49712,NA,333410.509355374,3683054.63901166,TRUE
"640",66.69712,NA,333417.704156195,3683448.54742949,TRUE
"641",66.59712,NA,333419.099143898,3683504.61983626,TRUE
"642",66.49712,NA,333412.099882801,3683048.60770383,TRUE
"643",66.49712,NA,333411.804157863,3683028.19365575,TRUE
"644",66.39712,NA,333411.494381017,3682996.46387319,TRUE
"645",66.59712,NA,333420.325545063,3683505.94316287,TRUE
"646",66.59712,NA,333419.393461886,3683448.82905673,TRUE
"647",66.69712,NA,333421.429913202,3683507.26747149,TRUE
"648",66.39712,NA,333413.921454514,3683054.10359757,TRUE
"649",66.59712,NA,333420.877176413,3683448.69382306,TRUE
"650",66.29712,NA,333413.367939636,3682995.31370765,TRUE
"651",66.49712,NA,333414.321356443,3683049.27508838,TRUE
"652",66.29712,NA,333413.991667297,3683026.82403682,TRUE
"653",66.59712,NA,333422.416790632,3683508.69473,TRUE
"654",66.69712,NA,333423.408458171,3683510.07532041,TRUE
"655",66.59712,NA,333422.560524164,3683447.48590727,TRUE
"656",66.39712,NA,333416.487247489,3683049.9068224,TRUE
"657",66.39712,NA,333416.075256742,3683025.20773989,TRUE
"658",66.29712,NA,333415.65669534,3682994.41487067,TRUE
"659",66.59712,NA,333424.52729238,3683511.15646827,TRUE
"660",66.49712,NA,333417.108488169,3683053.37460459,TRUE
"661",66.89712,NA,333423.989160911,3683446.25684476,TRUE
"662",66.69712,NA,333425.683326955,3683512.01624947,TRUE
"663",66.39712,NA,333416.862662082,3682969.96093127,TRUE
"664",66.39712,NA,333416.869502973,3682970.19707192,TRUE
"665",66.59712,NA,333425.239556636,3683445.06522152,TRUE
"666",66.39712,NA,333417.135314325,3682969.72332974,TRUE
"667",66.29712,NA,333417.542763199,3682993.2334343,TRUE
"668",66.39712,NA,333418.081027515,3683023.18237571,TRUE
"669",66.39712,NA,333417.408651632,3682969.41694659,TRUE
"670",66.29712,NA,333418.880526134,3683050.43261541,TRUE
"671",66.39712,NA,333417.558437927,3682970.05660243,TRUE
"672",66.69712,NA,333427.008934616,3683512.71340146,TRUE
"673",66.49712,NA,333417.888435437,3682968.54355707,TRUE
"674",66.59712,NA,333426.608773521,3683443.90261993,TRUE
"675",66.39712,NA,333418.496738016,3682966.1439362,TRUE
"676",66.39712,NA,333418.535044013,3682967.72720581,TRUE
"677",66.39712,NA,333418.555106039,3682968.84381825,TRUE
"678",66.39712,NA,333418.643325803,3682967.2495074,TRUE
"679",66.69712,NA,333428.011345305,3683513.47044193,TRUE
"680",66.79712,NA,333419.231497303,3682992.00879308,TRUE
"681",66.39712,NA,333418.942212575,3682965.06260649,TRUE
"682",66.29712,NA,333420.482834019,3683053.0284023,TRUE
"683",66.39712,NA,333419.995596484,3683020.83690886,TRUE
"684",66.39712,NA,333419.459279537,3682967.23552817,TRUE
"685",66.39712,NA,333419.610322668,3682964.08727253,TRUE
"686",66.39712,NA,333419.726289571,3682968.46326575,TRUE
"687",66.29712,NA,333421.173892794,3683050.94570127,TRUE
"688",66.79712,NA,333429.125754045,3683513.96712156,TRUE
"689",66.59712,NA,333428.018039158,3683443.01108453,TRUE
"690",66.39712,NA,333420.015374851,3682967.39016135,TRUE
"691",66.19712,NA,333420.87875344,3682990.81037421,TRUE
"692",66.39712,NA,333420.737494305,3682969.56733441,TRUE
"693",66.39712,NA,333420.664341748,3682962.95891384,TRUE
"694",66.39712,NA,333421.001556686,3682967.35995555,TRUE
"695",66.69712,NA,333430.452201695,3683514.11520923,TRUE
"696",66.59712,NA,333429.467546915,3683441.96690045,TRUE
"697",66.49712,NA,333422.337037774,3683018.33660661,TRUE
"698",66.39712,NA,333421.577231815,3682970.99600639,TRUE
"699",66.39712,NA,333421.899909899,3682966.11890793,TRUE
"700",66.39712,NA,333422.005569057,3682962.11624304,TRUE
"701",66.39712,NA,333423.539911969,3683051.45754293,TRUE
"702",66.39712,NA,333422.579977194,3682989.60770348,TRUE
"703",66.29712,NA,333422.234029443,3682966.69550945,TRUE
"704",66.29712,NA,333423.715789121,3683052.80441629,TRUE
"705",66.69712,NA,333431.712654452,3683514.05479044,TRUE
"706",66.29712,NA,333424.782912308,3683090.3467006,TRUE
"707",66.29712,NA,333424.894302578,3683088.74533738,TRUE
"708",66.39712,NA,333422.918929934,3682972.19313127,TRUE
"709",66.59712,NA,333431.01616383,3683440.99755276,TRUE
"710",66.29712,NA,333425.259711309,3683087.06974312,TRUE
"711",66.39712,NA,333423.25414205,3682961.57575077,TRUE
"712",66.69712,NA,333432.86974064,3683513.9972521,TRUE
"713",66.29712,NA,333423.617965438,3682966.279146,TRUE
"714",66.39712,NA,333424.196722403,3682988.58616944,TRUE
"715",66.39712,NA,333423.822196315,3682964.98454792,TRUE
"716",66.39712,NA,333425.976309815,3683085.60775217,TRUE
"717",66.39712,NA,333426.176423436,3683092.39368774,TRUE
"718",66.29712,NA,333424.888953366,3683015.50437834,TRUE
"719",66.39712,NA,333425.829457314,3683051.96514936,TRUE
"720",66.79712,NA,333433.753907168,3683513.94328094,TRUE
"721",66.29712,NA,333424.520752603,3682973.18281781,TRUE
"722",66.69712,NA,333432.565275477,3683440.00268543,TRUE
"723",66.29712,NA,333424.625064582,3682965.62077968,TRUE
"724",66.39712,NA,333424.684918119,3682961.11976334,TRUE
"725",66.39712,NA,333427.175017118,3683084.00661703,TRUE
"726",66.79712,NA,333434.585915213,3683513.89020354,TRUE
"727",66.29712,NA,333425.617940206,3682987.4637214,TRUE
"728",66.39712,NA,333426.904985352,3683052.58229023,TRUE
"729",66.39712,NA,333425.713669803,3682963.79192904,TRUE
"730",66.29712,NA,333425.985500544,3682974.05727859,TRUE
"731",66.69712,NA,333435.365783772,3683513.83912875,TRUE
"732",66.39712,NA,333425.963368784,3682964.3899424,TRUE
"733",67.19712,NA,333434.183254224,3683439.05766128,TRUE
"734",66.39712,NA,333426.13165152,3682961.59522382,TRUE
"735",66.29712,NA,333428.537764213,3683093.93826793,TRUE
"736",66.39712,NA,333427.200249499,3683012.93027802,TRUE
"737",66.39712,NA,333427.015149542,3682986.35388599,TRUE
"738",66.69712,NA,333436.078572423,3683513.78809418,TRUE
"739",66.29712,NA,333428.18216737,3683052.67909307,TRUE
"740",66.39712,NA,333426.899987042,3682964.94734875,TRUE
"741",66.29712,NA,333428.938441729,3683082.7374384,TRUE
"742",66.69712,NA,333436.736427383,3683513.73911007,TRUE
"743",66.29712,NA,333427.592702956,3682974.98032193,TRUE
"744",66.39712,NA,333427.552226808,3682962.17539666,TRUE
"745",66.39712,NA,333427.617386252,3682962.55251476,TRUE
"746",66.69712,NA,333435.902090466,3683438.23513895,TRUE
"747",66.39712,NA,333428.15846132,3682984.50967875,TRUE
"748",66.39712,NA,333427.901375068,3682965.04333102,TRUE
"749",66.69712,NA,333437.500443129,3683513.68719788,TRUE
"750",66.29712,NA,333430.093250224,3683052.36018118,TRUE
"751",66.39712,NA,333428.952956614,3682975.84659055,TRUE
"752",66.49712,NA,333429.54793472,3683009.97842971,TRUE
"753",66.69712,NA,333438.205799578,3683513.6374,TRUE
"754",66.39712,NA,333430.41382469,3683053.61473115,TRUE
"755",66.29712,NA,333429.437385061,3682982.69531501,TRUE
"756",66.39712,NA,333429.131846973,3682964.86030932,TRUE
"757",66.39712,NA,333429.131038992,3682962.42010137,TRUE
"758",66.49712,NA,333429.210677459,3682960.05283112,TRUE
"759",66.29712,NA,333431.302703353,3683081.56999506,TRUE
"760",66.29712,NA,333429.624302299,3682981.09709512,TRUE
"761",66.69712,NA,333438.835693505,3683513.58778591,TRUE
"762",66.69712,NA,333437.541852704,3683437.36516726,TRUE
"763",66.49712,NA,333431.730657259,3683095.12918986,TRUE
"764",66.19712,NA,333429.811656533,3682979.52437916,TRUE
"765",66.29712,NA,333429.998078129,3682978.06037998,TRUE
"766",66.29712,NA,333430.086447108,3682976.85539306,TRUE
"767",66.39712,NA,333429.942780889,3682963.3567725,TRUE
"768",66.69712,NA,333439.406928131,3683513.5402861,TRUE
"769",66.39712,NA,333430.159261893,3682964.6807664,TRUE
"770",66.19712,NA,333430.215442396,3682963.98988671,TRUE
"771",66.69712,NA,333439.890592011,3683513.49317751,TRUE
"772",67.59712,NA,333430.482518348,3682964.35134464,TRUE
"773",66.39712,NA,333431.414938634,3683006.8140876,TRUE
"774",66.09712,NA,333430.750756254,3682964.5086914,TRUE
"775",66.59712,NA,333430.652473993,3682958.44531481,TRUE
"776",66.69712,NA,333440.355646861,3683513.44749698,TRUE
"777",66.69712,NA,333439.113222913,3683436.52742502,TRUE
"778",66.29712,NA,333432.593072419,3683054.64554889,TRUE
"779",66.59712,NA,333440.786220856,3683513.40129806,TRUE
"780",66.69712,NA,333441.160036351,3683513.35939919,TRUE
"781",66.29712,NA,333433.294555424,3683052.13784978,TRUE
"782",66.29712,NA,333433.92147868,3683080.30280162,TRUE
"783",66.69712,NA,333441.523568434,3683513.31545813,TRUE
"784",66.69712,NA,333440.544160595,3683435.59558932,TRUE
"785",66.69712,NA,333441.88708152,3683513.27040823,TRUE
"786",66.49712,NA,333433.324391619,3683003.6257257,TRUE
"787",66.49712,NA,333432.540075059,3682956.97213823,TRUE
"788",66.69712,NA,333442.349323182,3683513.2236668,TRUE
"789",66.29712,NA,333434.635094489,3683055.55227007,TRUE
"790",66.69712,NA,333442.823692066,3683513.17782681,TRUE
"791",66.49712,NA,333435.677491421,3683095.73263527,TRUE
"792",66.69712,NA,333441.900416356,3683434.49199934,TRUE
"793",66.69712,NA,333443.338092224,3683513.13019179,TRUE
"794",66.59712,NA,333443.803128101,3683513.08340256,TRUE
