"","ElevationBottom","Longitude","Latitude","optional"
"513",-1.9,333370.406811884,3682986.11260883,TRUE
"514",-1.8,333379.260371747,3683468.94323167,TRUE
"515",-1.8,333379.170241032,3683432.48227865,TRUE
"516",-1.7,333372.04336642,3683015.06220767,TRUE
"517",-2.1,333372.656747106,3683030.52049021,TRUE
"518",-1.8,333380.22777557,3683470.37525692,TRUE
"519",-1.9,333371.949442711,3682987.23640437,TRUE
"520",-2,333372.702451992,3683025.68473813,TRUE
"521",-2.1,333372.948143604,3683029.52831534,TRUE
"522",-2,333373.164421356,3683017.08501846,TRUE
"523",-1.8,333380.380469845,3683430.95858005,TRUE
"524",-2,333373.970649078,3683053.58248171,TRUE
"525",-2.1,333373.471366923,3683019.71852642,TRUE
"526",-1.8,333381.268056836,3683471.8193435,TRUE
"527",-2.1,333373.771756624,3683021.91512501,TRUE
"528",-2,333374.071727862,3683024.14167898,TRUE
"529",-2,333373.732294081,3682988.13313581,TRUE
"530",-1.8,333381.588683492,3683429.64344441,TRUE
"531",-1.8,333382.46990826,3683473.231822,TRUE
"532",-2.1,333375.782989899,3683030.70206339,TRUE
"533",-2.1,333375.859919419,3683030.78726203,TRUE
"534",-1.8,333382.714931587,3683428.87321822,TRUE
"535",-1.8,333383.730057962,3683474.56676715,TRUE
"536",-2,333375.506097596,3682988.88250007,TRUE
"537",-2.1,333377.08152799,3683053.24854381,TRUE
"538",-1.8,333383.944604002,3683428.21213889,TRUE
"539",-1.7,333385.015964636,3683475.556312,TRUE
"540",-1.7,333377.709832955,3682989.54685353,TRUE
"541",-2.1,333378.516058676,3683032.18923939,TRUE
"542",-1.4,333385.356699528,3683427.64886981,TRUE
"543",-1.7,333386.326485597,3683476.89483092,TRUE
"544",-2.1,333378.71073906,3683030.88149317,TRUE
"545",-1.7,333387.633223943,3683478.12138634,TRUE
"546",-1.8,333387.06161885,3683427.15600752,TRUE
"547",-2,333379.588622189,3682990.55064276,TRUE
"548",-2,333380.672517837,3683053.25688406,TRUE
"549",-2.1,333380.92886123,3683033.58207711,TRUE
"550",-1.7,333389.218432683,3683479.45076106,TRUE
"551",-2.1,333381.629135582,3683031.05886572,TRUE
"552",-1.9,333388.504849664,3683426.7785497,TRUE
"553",-2.1,333382.061944045,3682991.45107207,TRUE
"554",-1.7,333390.687899926,3683480.71334969,TRUE
"555",-2,333383.349627712,3683035.00472711,TRUE
"556",-1.9,333390.218227307,3683426.45303113,TRUE
"557",-2,333384.017316378,3683053.95936201,TRUE
"558",-1.7,333392.076220337,3683482.02502451,TRUE
"559",-2.1,333383.96939657,3682992.71392186,TRUE
"560",-2.1,333384.761917723,3683031.13273807,TRUE
"561",-1.8,333391.795581158,3683426.12762564,TRUE
"562",-1.8,333393.338116604,3683483.29893524,TRUE
"563",-2,333385.917523452,3683036.53133888,TRUE
"564",-2,333385.733615195,3682993.82837632,TRUE
"565",-1.8,333393.398859904,3683426.39075748,TRUE
"566",-1.8,333394.556824751,3683484.82537305,TRUE
"567",-2.1,333387.221808814,3683054.57551002,TRUE
"568",-2,333387.78515179,3683030.95781122,TRUE
"569",-1.9,333394.773447994,3683426.84637154,TRUE
"570",-2.1,333388.124169918,3683037.90996394,TRUE
"571",-1.8,333395.985479966,3683486.04429411,TRUE
"572",-2,333387.619588702,3682994.7621648,TRUE
"573",-1.9,333396.151170183,3683427.7567011,TRUE
"574",-1.7,333397.387028843,3683487.3124844,TRUE
"575",-2,333390.347680078,3683055.06212164,TRUE
"576",-2,333389.371546834,3682995.70490521,TRUE
"577",-2.2,333390.29587755,3683039.20710795,TRUE
"578",-2.1,333390.852182974,3683030.78324401,TRUE
"579",-1.8,333397.74984344,3683429.05589856,TRUE
"580",-1.8,333398.963814605,3683488.53108564,TRUE
"581",-2,333391.317151486,3682996.63878175,TRUE
"582",-1.8,333399.014900558,3683430.35083076,TRUE
"583",-2.2,333392.480473236,3683040.44080763,TRUE
"584",-1.8,333400.385435557,3683489.77453009,TRUE
"585",-2.1,333393.857782806,3683055.4068288,TRUE
"586",-1.9,333400.422862068,3683431.6666072,TRUE
"587",-2.1,333393.336932352,3682997.22531972,TRUE
"588",-1.7,333401.877633548,3683491.05891456,TRUE
"589",-2.1,333394.041214909,3683030.60547806,TRUE
"590",-1.9,333394.460339614,3683041.7434582,TRUE
"591",-1.8,333401.761917616,3683433.03902429,TRUE
"592",-1.7,333403.360649857,3683492.40557139,TRUE
"593",-1.8,333402.811989156,3683434.34762386,TRUE
"594",-2,333395.612767893,3682997.69322382,TRUE
"595",-2.1,333396.65111313,3683042.84838661,TRUE
"596",-2,333397.044902834,3683055.60733063,TRUE
"597",-1.7,333404.830646217,3683493.53615894,TRUE
"598",-1.9,333396.933152967,3683030.43502225,TRUE
"599",-1.8,333403.958983985,3683435.65789016,TRUE
"600",-1.8,333405.302696151,3683436.921527,TRUE
"601",-2.1,333397.896302687,3682998.0667152,TRUE
"602",-1.7,333406.449876397,3683494.56768954,TRUE
"603",-2,333398.805864141,3683043.91732939,TRUE
"604",-1.8,333406.606261446,3683438.34335735,TRUE
"605",-2,333400.048638615,3683030.26073688,TRUE
"606",-1.7,333408.184467827,3683495.48077826,TRUE
"607",-2,333400.784350923,3683055.79726028,TRUE
"608",-2,333400.974777686,3683044.83407064,TRUE
"609",-2.1,333400.288760515,3682998.38066279,TRUE
"610",-1.8,333407.872285616,3683439.6404924,TRUE
"611",-1.7,333409.780888795,3683496.26867784,TRUE
"612",-1.8,333409.101204475,3683441.05583786,TRUE
"613",-2,333403.171786199,3683045.7592045,TRUE
"614",-2,333402.976884256,3683030.08855157,TRUE
"615",-1.8,333410.21025762,3683442.27247361,TRUE
"616",-2,333403.908171613,3683055.83801612,TRUE
"617",-1.7,333411.51175554,3683496.91007871,TRUE
"618",-2.1,333403.314225375,3682998.60723062,TRUE
"619",-1.8,333411.326420399,3683443.3603213,TRUE
"620",-2,333405.362712069,3683046.60125365,TRUE
"621",-1.8,333412.221837802,3683444.66935353,TRUE
"622",-1.7,333413.236994329,3683497.76675971,TRUE
"623",-1.8,333413.101289053,3683445.80784376,TRUE
"624",-1.9,333406.1268355,3683029.69627598,TRUE
"625",-2.1,333405.599186452,3682998.84648712,TRUE
"626",-1.8,333414.556707792,3683499.20717029,TRUE
"627",-1.8,333413.986252547,3683446.94180282,TRUE
"628",-2.1,333407.325916715,3683055.19712968,TRUE
"629",-2.1,333407.528831905,3683047.30064253,TRUE
"630",-1.8,333415.655108669,3683500.56374718,TRUE
"631",-1.8,333415.107263554,3683447.71455711,TRUE
"632",-2,333407.536492646,3682998.58923683,TRUE
"633",-1.8,333416.875542014,3683501.91934226,TRUE
"634",-2,333408.999769335,3683029.01481191,TRUE
"635",-0.8,333416.258936278,3683448.26494758,TRUE
"636",-2,333409.689439216,3683047.95021268,TRUE
"637",-1.9,333417.982572261,3683503.23584057,TRUE
"638",-2.1,333409.421986252,3682997.64628488,TRUE
"639",-1.9,333410.509355374,3683054.63901166,TRUE
"640",-1.7,333417.704156195,3683448.54742949,TRUE
"641",-1.8,333419.099143898,3683504.61983626,TRUE
"642",-1.9,333412.099882801,3683048.60770383,TRUE
"643",-1.9,333411.804157863,3683028.19365575,TRUE
"644",-2,333411.494381017,3682996.46387319,TRUE
"645",-1.8,333420.325545063,3683505.94316287,TRUE
"646",-1.8,333419.393461886,3683448.82905673,TRUE
"647",-1.7,333421.429913202,3683507.26747149,TRUE
"648",-2,333413.921454514,3683054.10359757,TRUE
"649",-1.8,333420.877176413,3683448.69382306,TRUE
"650",-2.1,333413.367939636,3682995.31370765,TRUE
"651",-1.9,333414.321356443,3683049.27508838,TRUE
"652",-2.1,333413.991667297,3683026.82403682,TRUE
"653",-1.8,333422.416790632,3683508.69473,TRUE
"654",-1.7,333423.408458171,3683510.07532041,TRUE
"655",-1.8,333422.560524164,3683447.48590727,TRUE
"656",-2,333416.487247489,3683049.9068224,TRUE
"657",-2,333416.075256742,3683025.20773989,TRUE
"658",-2.1,333415.65669534,3682994.41487067,TRUE
"659",-1.8,333424.52729238,3683511.15646827,TRUE
"660",-1.9,333417.108488169,3683053.37460459,TRUE
"661",-1.5,333423.989160911,3683446.25684476,TRUE
"662",-1.7,333425.683326955,3683512.01624947,TRUE
"663",-2,333416.862662082,3682969.96093127,TRUE
"664",-2,333416.869502973,3682970.19707192,TRUE
"665",-1.8,333425.239556636,3683445.06522152,TRUE
"666",-2,333417.135314325,3682969.72332974,TRUE
"667",-2.1,333417.542763199,3682993.2334343,TRUE
"668",-2,333418.081027515,3683023.18237571,TRUE
"669",-2,333417.408651632,3682969.41694659,TRUE
"670",-2.1,333418.880526134,3683050.43261541,TRUE
"671",-2,333417.558437927,3682970.05660243,TRUE
"672",-1.7,333427.008934616,3683512.71340146,TRUE
"673",-1.9,333417.888435437,3682968.54355707,TRUE
"674",-1.8,333426.608773521,3683443.90261993,TRUE
"675",-2,333418.496738016,3682966.1439362,TRUE
"676",-2,333418.535044013,3682967.72720581,TRUE
"677",-2,333418.555106039,3682968.84381825,TRUE
"678",-2,333418.643325803,3682967.2495074,TRUE
"679",-1.7,333428.011345305,3683513.47044193,TRUE
"680",-1.6,333419.231497303,3682992.00879308,TRUE
"681",-2,333418.942212575,3682965.06260649,TRUE
"682",-2.1,333420.482834019,3683053.0284023,TRUE
"683",-2,333419.995596484,3683020.83690886,TRUE
"684",-2,333419.459279537,3682967.23552817,TRUE
"685",-2,333419.610322668,3682964.08727253,TRUE
"686",-2,333419.726289571,3682968.46326575,TRUE
"687",-2.1,333421.173892794,3683050.94570127,TRUE
"688",-1.6,333429.125754045,3683513.96712156,TRUE
"689",-1.8,333428.018039158,3683443.01108453,TRUE
"690",-2,333420.015374851,3682967.39016135,TRUE
"691",-2.2,333420.87875344,3682990.81037421,TRUE
"692",-2,333420.737494305,3682969.56733441,TRUE
"693",-2,333420.664341748,3682962.95891384,TRUE
"694",-2,333421.001556686,3682967.35995555,TRUE
"695",-1.7,333430.452201695,3683514.11520923,TRUE
"696",-1.8,333429.467546915,3683441.96690045,TRUE
"697",-1.9,333422.337037774,3683018.33660661,TRUE
"698",-2,333421.577231815,3682970.99600639,TRUE
"699",-2,333421.899909899,3682966.11890793,TRUE
"700",-2,333422.005569057,3682962.11624304,TRUE
"701",-2,333423.539911969,3683051.45754293,TRUE
"702",-2,333422.579977194,3682989.60770348,TRUE
"703",-2.1,333422.234029443,3682966.69550945,TRUE
"704",-2.1,333423.715789121,3683052.80441629,TRUE
"705",-1.7,333431.712654452,3683514.05479044,TRUE
"706",-2.1,333424.782912308,3683090.3467006,TRUE
"707",-2.1,333424.894302578,3683088.74533738,TRUE
"708",-2,333422.918929934,3682972.19313127,TRUE
"709",-1.8,333431.01616383,3683440.99755276,TRUE
"710",-2.1,333425.259711309,3683087.06974312,TRUE
"711",-2,333423.25414205,3682961.57575077,TRUE
"712",-1.7,333432.86974064,3683513.9972521,TRUE
"713",-2.1,333423.617965438,3682966.279146,TRUE
"714",-2,333424.196722403,3682988.58616944,TRUE
"715",-2,333423.822196315,3682964.98454792,TRUE
"716",-2,333425.976309815,3683085.60775217,TRUE
"717",-2,333426.176423436,3683092.39368774,TRUE
"718",-2.1,333424.888953366,3683015.50437834,TRUE
"719",-2,333425.829457314,3683051.96514936,TRUE
"720",-1.6,333433.753907168,3683513.94328094,TRUE
"721",-2.1,333424.520752603,3682973.18281781,TRUE
"722",-1.7,333432.565275477,3683440.00268543,TRUE
"723",-2.1,333424.625064582,3682965.62077968,TRUE
"724",-2,333424.684918119,3682961.11976334,TRUE
"725",-2,333427.175017118,3683084.00661703,TRUE
"726",-1.6,333434.585915213,3683513.89020354,TRUE
"727",-2.1,333425.617940206,3682987.4637214,TRUE
"728",-2,333426.904985352,3683052.58229023,TRUE
"729",-2,333425.713669803,3682963.79192904,TRUE
"730",-2.1,333425.985500544,3682974.05727859,TRUE
"731",-1.7,333435.365783772,3683513.83912875,TRUE
"732",-2,333425.963368784,3682964.3899424,TRUE
"733",-1.2,333434.183254224,3683439.05766128,TRUE
"734",-2,333426.13165152,3682961.59522382,TRUE
"735",-2.1,333428.537764213,3683093.93826793,TRUE
"736",-2,333427.200249499,3683012.93027802,TRUE
"737",-2,333427.015149542,3682986.35388599,TRUE
"738",-1.7,333436.078572423,3683513.78809418,TRUE
"739",-2.1,333428.18216737,3683052.67909307,TRUE
"740",-2,333426.899987042,3682964.94734875,TRUE
"741",-2.1,333428.938441729,3683082.7374384,TRUE
"742",-1.7,333436.736427383,3683513.73911007,TRUE
"743",-2.1,333427.592702956,3682974.98032193,TRUE
"744",-2,333427.552226808,3682962.17539666,TRUE
"745",-2,333427.617386252,3682962.55251476,TRUE
"746",-1.7,333435.902090466,3683438.23513895,TRUE
"747",-2,333428.15846132,3682984.50967875,TRUE
"748",-2,333427.901375068,3682965.04333102,TRUE
"749",-1.7,333437.500443129,3683513.68719788,TRUE
"750",-2.1,333430.093250224,3683052.36018118,TRUE
"751",-2,333428.952956614,3682975.84659055,TRUE
"752",-1.9,333429.54793472,3683009.97842971,TRUE
"753",-1.7,333438.205799578,3683513.6374,TRUE
"754",-2,333430.41382469,3683053.61473115,TRUE
"755",-2.1,333429.437385061,3682982.69531501,TRUE
"756",-2,333429.131846973,3682964.86030932,TRUE
"757",-2,333429.131038992,3682962.42010137,TRUE
"758",-1.9,333429.210677459,3682960.05283112,TRUE
"759",-2.1,333431.302703353,3683081.56999506,TRUE
"760",-2.1,333429.624302299,3682981.09709512,TRUE
"761",-1.7,333438.835693505,3683513.58778591,TRUE
"762",-1.7,333437.541852704,3683437.36516726,TRUE
"763",-1.9,333431.730657259,3683095.12918986,TRUE
"764",-2.2,333429.811656533,3682979.52437916,TRUE
"765",-2.1,333429.998078129,3682978.06037998,TRUE
"766",-2.1,333430.086447108,3682976.85539306,TRUE
"767",-2,333429.942780889,3682963.3567725,TRUE
"768",-1.7,333439.406928131,3683513.5402861,TRUE
"769",-2,333430.159261893,3682964.6807664,TRUE
"770",-2.2,333430.215442396,3682963.98988671,TRUE
"771",-1.7,333439.890592011,3683513.49317751,TRUE
"772",-0.8,333430.482518348,3682964.35134464,TRUE
"773",-2,333431.414938634,3683006.8140876,TRUE
"774",-2.3,333430.750756254,3682964.5086914,TRUE
"775",-1.8,333430.652473993,3682958.44531481,TRUE
"776",-1.7,333440.355646861,3683513.44749698,TRUE
"777",-1.7,333439.113222913,3683436.52742502,TRUE
"778",-2.1,333432.593072419,3683054.64554889,TRUE
"779",-1.8,333440.786220856,3683513.40129806,TRUE
"780",-1.7,333441.160036351,3683513.35939919,TRUE
"781",-2.1,333433.294555424,3683052.13784978,TRUE
"782",-2.1,333433.92147868,3683080.30280162,TRUE
"783",-1.7,333441.523568434,3683513.31545813,TRUE
"784",-1.7,333440.544160595,3683435.59558932,TRUE
"785",-1.7,333441.88708152,3683513.27040823,TRUE
"786",-1.9,333433.324391619,3683003.6257257,TRUE
"787",-1.9,333432.540075059,3682956.97213823,TRUE
"788",-1.7,333442.349323182,3683513.2236668,TRUE
"789",-2.1,333434.635094489,3683055.55227007,TRUE
"790",-1.7,333442.823692066,3683513.17782681,TRUE
"791",-1.9,333435.677491421,3683095.73263527,TRUE
"792",-1.7,333441.900416356,3683434.49199934,TRUE
"793",-1.7,333443.338092224,3683513.13019179,TRUE
"794",-1.8,333443.803128101,3683513.08340256,TRUE
"795",-2,333435.415878385,3683000.4031885,TRUE
"796",-1.7,333444.226365873,3683512.93528376,TRUE
"797",-2,333436.797274127,3683079.19092949,TRUE
"798",-1.8,333434.720699127,3682955.96091205,TRUE
"799",-2,333436.425268954,3683052.85288666,TRUE
"800",-1.7,333443.103161392,3683433.34667191,TRUE
"801",-1.7,333444.50727068,3683512.74523586,TRUE
"802",-2.1,333436.701199493,3683056.55951555,TRUE
"803",-1.7,333444.707143548,3683512.55657629,TRUE
"804",-1.7,333444.907016426,3683512.36791672,TRUE
"805",-1.7,333445.105577947,3683512.15709578,TRUE
"806",-1.8,333445.443223297,3683511.85293814,TRUE
"807",-1.7,333444.146103249,3683432.22737552,TRUE
"808",-1.8,333445.912253314,3683511.5498571,TRUE
"809",-2.2,333438.258218157,3683057.87163677,TRUE
"810",-2.1,333437.493259188,3682997.39053071,TRUE
"811",-1.7,333445.133333342,3683430.95596518,TRUE
"812",-1.7,333437.061620719,3682955.60469107,TRUE
"813",-1.8,333446.671900723,3683511.13420533,TRUE
"814",-1.9,333439.438652335,3683077.93776989,TRUE
"815",-2,333439.98093352,3683096.37655926,TRUE
"816",-2.1,333439.324826907,3683053.94346366,TRUE
"817",-1.8,333446.29536796,3683429.33771051,TRUE
"818",-1.8,333447.851459977,3683510.53943458,TRUE
"819",-2.2,333439.286307138,3682993.93352157,TRUE
"820",-2,333440.414914799,3683059.27220336,TRUE
"821",-1.8,333449.082002093,3683509.65761885,TRUE
"822",-1.9,333439.598070652,3682955.34938523,TRUE
"823",-1.7,333447.694552071,3683427.63996804,TRUE
"824",-2.1,333441.884070107,3683060.78548481,TRUE
"825",-2,333442.177740417,3683076.45998966,TRUE
"826",-2.1,333442.092398498,3683055.48774355,TRUE
"827",-1.7,333448.608738598,3683425.91171305,TRUE
"828",-2,333441.172501604,3682990.47491722,TRUE
"829",-1.8,333450.338872227,3683508.62672043,TRUE
"830",-2.1,333443.249169077,3683062.31607768,TRUE
"831",-2,333443.949265614,3683096.98407645,TRUE
"832",-1.7,333449.63594682,3683424.41777986,TRUE
"833",-2.1,333444.037746082,3683063.47831233,TRUE
"834",-1.9,333442.184838252,3682955.09432731,TRUE
"835",-2,333444.348692065,3683074.55935784,TRUE
"836",-1.7,333451.866727926,3683507.15304857,TRUE
"837",-2.1,333444.262173267,3683056.89030533,TRUE
"838",-2,333443.07432112,3682987.16689575,TRUE
"839",-1.7,333450.553192531,3683422.86805266,TRUE
"840",-2.1,333444.739380385,3683064.24272735,TRUE
"841",-1.8,333446.534797753,3683140.17053861,TRUE
"842",-2,333446.56122315,3683141.49557027,TRUE
"843",-1.7,333451.391039567,3683421.41507635,TRUE
"844",-2,333445.357278183,3683065.1228236,TRUE
"845",-2,333446.862917041,3683142.79037501,TRUE
"846",-2,333446.961510828,3683138.53826263,TRUE
"847",-2,333447.167385521,3683144.13837344,TRUE
"848",-1.9,333445.902541515,3683066.05962372,TRUE
"849",-1.8,333453.461607061,3683505.67601034,TRUE
"850",-2.2,333446.085956455,3683058.81789619,TRUE
"851",-1.7,333452.291025988,3683419.89115646,TRUE
"852",-2.1,333446.39899991,3683072.19715103,TRUE
"853",-2,333447.622186544,3683136.85761111,TRUE
"854",-2,333446.439589269,3683067.27829931,TRUE
"855",-2,333447.801756841,3683145.21895119,TRUE
"856",-2,333444.620653234,3682954.83852828,TRUE
"857",-2.1,333445.176179165,3682983.62473625,TRUE
"858",-2,333447.01459886,3683068.42866393,TRUE
"859",-1.8,333453.36579555,3683418.29103568,TRUE
"860",-2,333448.71481824,3683146.25149641,TRUE
"861",-1.7,333454.874180421,3683504.05346385,TRUE
"862",-2,333448.584282763,3683135.5311744,TRUE
"863",-2.1,333447.451009347,3683060.94412639,TRUE
"864",-2,333447.652164271,3683069.80423212,TRUE
"865",-2,333448.300436494,3683097.74919754,TRUE
"866",-2.1,333447.827870844,3683069.34645363,TRUE
"867",-2.1,333447.889535204,3683063.48220957,TRUE
"868",-2.1,333448.287529014,3683066.37371006,TRUE
"869",-1.8,333454.320907389,3683416.72180394,TRUE
"870",-2,333448.466874123,3683071.24109899,TRUE
"871",-1.9,333449.774211325,3683147.17838016,TRUE
"872",-1.9,333449.773347538,3683134.0744019,TRUE
"873",-2,333446.781013214,3682955.36388238,TRUE
"874",-2.1,333447.261573663,3682980.31800795,TRUE
"875",-1.7,333456.435892658,3683502.43501775,TRUE
"876",-2.1,333449.416131643,3683072.53701216,TRUE
"877",-1.8,333455.311089636,3683415.18746567,TRUE
"878",-2,333450.916862969,3683148.12491243,TRUE
"879",-2,333450.930991401,3683132.5782369,TRUE
"880",-1.8,333456.188420091,3683413.59183685,TRUE
"881",-1.7,333457.713451594,3683500.81700314,TRUE
"882",-2.1,333450.453209845,3683073.90130015,TRUE
"883",-2,333452.174574945,3683149.09831282,TRUE
"884",-1.8,333456.773119751,3683411.71948637,TRUE
"885",-2,333452.005262757,3683131.05577044,TRUE
"886",-2,333449.42827122,3682977.0797666,TRUE
"887",-1.8,333456.237411481,3683370.3868488,TRUE
"888",-1.8,333456.281871777,3683372.11199029,TRUE
"889",-2,333449.165124054,3682955.02688998,TRUE
"890",-1.8,333456.41033223,3683373.68262426,TRUE
"891",-1.9,333451.764813939,3683098.79793549,TRUE
"892",-1.8,333456.540520674,3683375.40851555,TRUE
"893",-1.8,333456.671564527,3683377.12995541,TRUE
"894",-2,333451.561837967,3683075.25437987,TRUE
"895",-1.8,333456.804526326,3683379.01774126,TRUE
"896",-1.8,333456.929737773,3683380.45310945,TRUE
"897",-1.8,333456.742257726,3683368.6933373,TRUE
"898",-1.8,333459.001164876,3683498.86716622,TRUE
"899",-1.8,333457.057646615,3683382.04593673,TRUE
"900",-1.7,333457.187738733,3683383.87498456,TRUE
"901",-1.8,333457.646921782,3683409.53715543,TRUE
"902",-2,333452.921038681,3683129.47279519,TRUE
"903",-2,333453.296029649,3683150.16721956,TRUE
"904",-1.8,333457.392041227,3683385.57631319,TRUE
"905",-1.8,333457.665610208,3683387.29642069,TRUE
"906",-1.8,333457.329066248,3683367.21582345,TRUE
"907",-1.7,333458.153975974,3683407.37441764,TRUE
"908",-1.8,333457.93302014,3683389.03770836,TRUE
"909",-1.8,333452.772963272,3683076.55357196,TRUE
"910",-2,333453.670991402,3683127.07518616,TRUE
"911",-1.8,333458.207366565,3683390.91198028,TRUE
"912",-1.7,333458.517455111,3683405.64117849,TRUE
"913",-1.8,333458.452458568,3683392.81891993,TRUE
"914",-1.8,333458.666960267,3683403.5999219,TRUE
"915",-1.7,333460.277566542,3683497.12716067,TRUE
"916",-1.8,333458.073836971,3683365.60471896,TRUE
"917",-1.8,333458.690465692,3683394.25790183,TRUE
