"","Date","Discharge_cfs","Discharge_cms","year","month","day","DeltaCMS","meanCMS","DeltaVol"
"277",1946-04-04,1620,45.87329214,1946,"Apr",4,-35.39605875,45.87329214,-53172.6473255857
"278",1946-04-05,685,19.397040195,1946,"Apr",5,-26.476251945,19.397040195,-34630.4714436838
"279",1946-04-06,508,14.384958276,1946,"Apr",6,-5.012081919,14.384958276,-28573.4995190124
"280",1946-04-07,435,12.317828445,1946,"Apr",7,-2.067129831,12.317828445,-25206.2663318276
"281",1946-04-08,388,10.986936636,1946,"Apr",8,-1.330891809,10.986936636,-22753.7435758647
"282",1946-04-09,343,9.712678521,1946,"Apr",9,-1.274258115,9.712678521,-20204.5617645023
"283",1946-04-10,321,9.089707887,1946,"Apr",10,-0.622970634,9.089707887,-18892.3579936948
"284",1946-04-13,545,15.432681615,1946,"Apr",13,-10.590500778,15.432681615,-30077.5344245392
"285",1946-04-14,376,10.647134472,1946,"Apr",14,-4.785547143,10.647134472,-22092.5485392578
"286",1946-04-15,354,10.024163838,1946,"Apr",15,-0.622970634,10.024163838,-20844.9388370573
"287",1946-04-16,310,8.77822257,1946,"Apr",16,-1.245941268,8.77822257,-18221.2729522324
"288",1946-04-17,280,7.92871716,1946,"Apr",17,-0.849505410000001,7.92871716,-16344.2391026765
"289",1946-04-18,251,7.107528597,1946,"Apr",18,-0.821188563,7.107528597,-14471.7126829047
"290",1946-04-19,228,6.456241116,1946,"Apr",19,-0.651287481,6.456241116,-12952.2348063547
"291",1946-04-20,211,5.974854717,1946,"Apr",20,-0.481386399000001,5.974854717,-11812.7045621384
"292",1946-04-21,199,5.635052553,1946,"Apr",21,-0.339802164,5.635052553,-11001.1356821902
"293",1946-04-22,186,5.266933542,1946,"Apr",22,-0.368119011,5.266933542,-10116.1327902432
"294",1946-04-23,175,4.955448225,1946,"Apr",23,-0.311485317,4.955448225,-9363.20187330541
"295",1946-04-24,168,4.757230296,1946,"Apr",24,-0.198217929,4.757230296,-8882.37222783249
"296",1946-04-27,685,19.397040195,1946,"Apr",27,-20.812882545,19.397040195,-34630.4714436838
"297",1946-04-28,495,14.016839265,1946,"Apr",28,-5.38020093,14.016839265,-28013.0158965694
"298",1946-04-29,423,11.978026281,1946,"Apr",29,-2.038812984,11.978026281,-24601.189959159
"299",1946-04-30,332,9.401193204,1946,"Apr",30,-2.576833077,9.401193204,-19553.5798287235
"300",1946-05-05,583,16.508721801,1946,"May",5,-2.888318394,16.508721801,-31484.7267736373
"301",1946-05-06,459,12.997432773,1946,"May",6,-3.511289028,12.997432773,-26372.6339779549
"302",1946-05-07,354,10.024163838,1946,"May",7,-2.973268935,10.024163838,-20844.9388370573
"303",1946-05-09,310,8.77822257,1946,"May",9,-1.557426585,8.77822257,-18221.2729522324
"304",1946-05-10,300,8.4950541,1946,"May",10,-0.283168470000001,8.4950541,-17602.9735529359
"305",1946-05-13,1970,55.78418859,1946,"May",13,-5.6633694,55.78418859,-60343.9051377741
"306",1946-05-14,1390,39.36041733,1946,"May",14,-16.42377126,39.36041733,-47940.2202651426
"307",1946-05-15,1320,37.37823804,1946,"May",15,-1.98217929,37.37823804,-46431.8764065732
"308",1946-05-17,945,26.759420415,1946,"May",17,-10.618817625,26.759420415,-39788.4058774968
"309",1946-05-18,841,23.814468327,1946,"May",18,-2.944952088,23.814468327,-38043.7462586927
"310",1946-05-22,2200,62.2970634,1946,"May",22,-6.51287481,62.2970634,-63124.008936826
"311",1946-05-23,1900,53.8020093,1946,"May",23,-8.4950541,53.8020093,-59107.5834987156
"312",1946-05-24,1730,48.98814531,1946,"May",24,-4.81386399,48.98814531,-55638.499544188
"313",1946-05-25,1370,38.79408039,1946,"May",25,-10.19406492,38.79408039,-47502.2186617664
"314",1946-05-26,815,23.078230305,1946,"May",26,-15.715850085,23.078230305,-37561.2731064652
"315",1946-05-27,570,16.14060279,1946,"May",27,-6.937627515,16.14060279,-31018.6525705787
"316",1946-05-28,459,12.997432773,1946,"May",28,-3.143170017,12.997432773,-26372.6339779549
"317",1946-05-29,411,11.638224117,1946,"May",29,-1.359208656,11.638224117,-23981.5694406015
"318",1946-05-30,332,9.401193204,1946,"May",30,-2.237030913,9.401193204,-19553.5798287235
"319",1946-06-03,3150,89.19806805,1946,"Jun",3,-25.4851623,89.19806805,-38645.1719012
"320",1946-06-04,2000,56.633694,1946,"Jun",4,-32.56437405,56.633694,-60829.4820240002
"321",1946-06-05,1270,35.96239569,1946,"Jun",5,-20.67129831,35.96239569,-45404.0608362517
"322",1946-06-06,893,25.286944371,1946,"Jun",6,-10.675451319,25.286944371,-38943.4679460726
"323",1946-06-07,508,14.384958276,1946,"Jun",7,-10.901986095,14.384958276,-28573.4995190124
"324",1946-06-08,365,10.335649155,1946,"Jun",8,-4.049309121,10.335649155,-21474.3724559693
"325",1946-06-09,300,8.4950541,1946,"Jun",9,-1.840595055,8.4950541,-17602.9735529359
"326",1946-06-10,261,7.390697067,1946,"Jun",10,-1.104357033,7.390697067,-15123.2792241992
"327",1946-06-13,240,6.79604328,1946,"Jun",13,-0.84950541,6.79604328,-13748.4532914643
"328",1946-06-14,192,5.436834624,1946,"Jun",14,-1.359208656,5.436834624,-10525.2924320761
"329",1946-06-15,167,4.728913449,1946,"Jun",15,-0.707921174999999,4.728913449,-8813.58465657464
"330",1946-06-16,151,4.275843897,1946,"Jun",16,-0.453069552000001,4.275843897,-7710.07130024312
"331",1946-06-17,143,4.049309121,1946,"Jun",17,-0.226534775999999,4.049309121,-7156.54737894857
"332",1946-06-18,125,3.539605875,1946,"Jun",18,-0.509703246,3.539605875,-5907.92401062034
"333",1946-06-19,119,3.369704793,1946,"Jun",19,-0.169901082,3.369704793,-5490.97042634345
"334",1946-06-20,112,3.171486864,1946,"Jun",20,-0.198217929,3.171486864,-5004.18246778003
"335",1946-06-21,108,3.058219476,1946,"Jun",21,-0.113267388,3.058219476,-4725.8820516173
"336",1946-06-23,120,3.39802164,1946,"Jun",23,-0.28316847,3.39802164,-5560.48314648995
"337",1946-06-28,210,5.94653787,1946,"Jun",28,-0.198217928999999,5.94653787,-11745.2878926296
"338",1946-07-01,261,7.390697067,1946,"Jul",1,-1.104357033,7.390697067,-15123.2792241992
"339",1946-07-02,251,7.107528597,1946,"Jul",2,-0.28316847,7.107528597,-14471.7126829047
"340",1946-07-06,2220,62.86340034,1946,"Jul",6,-4.53069551999999,62.86340034,-63239.8841962382
"341",1946-07-10,1800,50.9703246,1946,"Jul",10,-20.10496137,50.9703246,-57132.5282105917
"342",1946-07-11,1240,35.11289028,1946,"Jul",11,-15.85743432,35.11289028,-44811.5764382678
"343",1946-07-13,2460,69.65944362,1946,"Jul",13,-7.07921175,69.65944362,-62484.5133472443
"344",1946-07-14,1120,31.71486864,1946,"Jul",14,-37.94457498,31.71486864,-42626.024141583
"345",1946-07-15,447,12.657630609,1946,"Jul",15,-19.057238031,12.657630609,-25796.7517691436
"346",1946-07-16,300,8.4950541,1946,"Jul",16,-4.162576509,8.4950541,-17602.9735529359
"347",1946-07-17,269,7.617231843,1946,"Jul",17,-0.877822256999999,7.617231843,-15640.1867443373
"348",1946-07-18,210,5.94653787,1946,"Jul",18,-1.670693973,5.94653787,-11745.2878926296
"349",1946-07-20,224,6.342973728,1946,"Jul",20,-2.746734159,6.342973728,-12685.2727523002
"350",1946-07-21,194,5.493468318,1946,"Jul",21,-0.84950541,5.493468318,-10661.4188686727
"351",1946-07-23,179,5.068715613,1946,"Jul",23,-0.481386399,5.068715613,-9637.39093047717
"352",1946-07-24,172,4.870497684,1946,"Jul",24,-0.198217929,4.870497684,-9157.28227541855
"353",1946-07-25,147,4.162576509,1946,"Jul",25,-0.707921175,4.162576509,-7433.43786799865
"354",1946-07-27,138,3.907724886,1946,"Jul",27,-0.736238022,3.907724886,-6810.10573623815
"355",1946-07-28,131,3.709506957,1946,"Jul",28,-0.198217929,3.709506957,-6324.54703888184
"356",1946-07-29,118,3.341387946,1946,"Jul",29,-0.368119011,3.341387946,-5421.45011514746
"357",1946-08-02,2920,82.68519324,1946,"Aug",2,-5.09703245999999,82.68519324,-48102.361280172
"358",1946-08-03,2790,79.00400313,1946,"Aug",3,-3.68119011,79.00400313,-53567.6227611731
"359",1946-08-05,3910,110.71887177,1946,"Aug",5,-0.849505410000006,110.71887177,-42118.8608572235
"360",1946-08-07,3730,105.62183931,1946,"Aug",7,-5.09703245999999,105.62183931,-34921.1194778398
"361",1946-08-08,3340,94.57826898,1946,"Aug",8,-11.04357033,94.57826898,-33239.8239746721
"362",1946-08-09,2840,80.41984548,1946,"Aug",9,-14.1584235,80.41984548,-51526.4961055078
"363",1946-08-10,2460,69.65944362,1946,"Aug",10,-10.76040186,69.65944362,-62484.5133472443
"364",1946-08-11,2220,62.86340034,1946,"Aug",11,-6.79604328000001,62.86340034,-63239.8841962382
"365",1946-08-12,1870,52.95250389,1946,"Aug",12,-9.91089645,52.95250389,-58538.3164602489
"366",1946-08-13,1000,28.316847,1946,"Aug",13,-24.63565689,28.316847,-40661.172763427
"367",1946-08-14,508,14.384958276,1946,"Aug",14,-13.931888724,14.384958276,-28573.4995190124
"368",1946-08-15,365,10.335649155,1946,"Aug",15,-4.049309121,10.335649155,-21474.3724559693
"369",1946-08-16,290,8.21188563,1946,"Aug",16,-2.123763525,8.21188563,-16977.1789248961
"370",1946-08-17,242,6.852676974,1946,"Aug",17,-1.359208656,6.852676974,-13880.4418673698
"371",1946-08-18,211,5.974854717,1946,"Aug",18,-0.877822257,5.974854717,-11812.7045621384
"372",1946-08-19,187,5.295250389,1946,"Aug",19,-0.679604328,5.295250389,-10184.4050253085
"373",1946-08-20,172,4.870497684,1946,"Aug",20,-0.424752705,4.870497684,-9157.28227541855
"374",1946-08-21,158,4.474061826,1946,"Aug",21,-0.396435858,4.474061826,-8193.49430990084
"375",1946-08-22,147,4.162576509,1946,"Aug",22,-0.311485317,4.162576509,-7433.43786799865
"376",1946-08-23,136,3.851091192,1946,"Aug",23,-0.311485317,3.851091192,-6671.43532962063
"377",1946-08-24,129,3.652873263,1946,"Aug",24,-0.198217929,3.652873263,-6185.71321191217
"378",1946-08-25,120,3.39802164,1946,"Aug",25,-0.254851623,3.39802164,-5560.48314648995
"379",1946-08-26,115,3.256437405,1946,"Aug",26,-0.141584235,3.256437405,-5212.84610404923
"380",1946-08-27,109,3.086536323,1946,"Aug",27,-0.169901082,3.086536323,-4795.465316699
"381",1946-08-28,108,3.058219476,1946,"Aug",28,-0.0283168469999997,3.058219476,-4725.8820516173
"382",1946-09-01,108,3.058219476,1946,"Sep",1,-0.594653787,3.058219476,-4725.8820516173
"383",1946-09-02,99,2.803367853,1946,"Sep",2,-0.254851623,2.803367853,-4099.42639584822
"384",1946-09-03,98,2.775051006,1946,"Sep",3,-0.0283168470000001,2.775051006,-4029.80072274848
"385",1946-09-04,96,2.718417312,1946,"Sep",4,-0.0566336940000003,2.718417312,-3890.53981636101
"386",1946-09-05,91,2.576833077,1946,"Sep",5,-0.141584235,2.576833077,-3542.33952796696
"387",1946-09-06,87,2.463565689,1946,"Sep",6,-0.113267388,2.463565689,-3263.74042550084
"388",1946-09-07,83,2.350298301,1946,"Sep",7,-0.113267388,2.350298301,-2985.11680258768
"389",1946-09-08,80,2.26534776,1946,"Sep",8,-0.084950541,2.26534776,-2776.1374742714
"390",1946-09-13,118,3.341387946,1946,"Sep",13,-2.406931995,3.341387946,-5421.45011514746
"391",1946-09-14,101,2.860001547,1946,"Sep",14,-0.481386399,2.860001547,-4238.66732678129
"392",1946-09-15,96,2.718417312,1946,"Sep",15,-0.141584235,2.718417312,-3890.53981636101
"393",1946-09-16,90,2.54851623,1946,"Sep",16,-0.169901082,2.54851623,-3472.69252781913
"394",1946-09-17,88,2.491882536,1946,"Sep",17,-0.0566336939999998,2.491882536,-3333.39283018205
"395",1946-09-18,87,2.463565689,1946,"Sep",18,-0.0283168470000001,2.463565689,-3263.74042550084
"396",1946-09-19,84,2.378615148,1946,"Sep",19,-0.084950541,2.378615148,-3054.77456960423
"397",1946-09-20,83,2.350298301,1946,"Sep",20,-0.0283168469999997,2.350298301,-2985.11680258768
"398",1946-09-21,82,2.321981454,1946,"Sep",21,-0.0283168470000001,2.321981454,-2915.45796794865
"399",1946-09-25,104,2.944952088,1946,"Sep",25,-1.019406492,2.944952088,-4447.4999897273
"400",1946-09-26,94,2.661783618,1946,"Sep",26,-0.28316847,2.661783618,-3751.26727452698
"401",1946-09-27,91,2.576833077,1946,"Sep",27,-0.084950541,2.576833077,-3542.33952796696
"402",1946-09-29,88,2.491882536,1946,"Sep",29,-0.084950541,2.491882536,-3333.39283018205
"403",1946-09-30,83,2.350298301,1946,"Sep",30,-0.141584235,2.350298301,-2985.11680258768
"404",1946-10-01,79,2.237030913,1946,"Oct",1,-0.113267388,2.237030913,-2706.47600431688
"405",1946-10-02,77,2.180397219,1946,"Oct",2,-0.0566336939999998,2.180397219,-2567.15108568978
"406",1946-10-03,73,2.067129831,1946,"Oct",3,-0.113267388,2.067129831,-2288.49568685409
"407",1946-10-04,71,2.010496137,1946,"Oct",4,-0.0566336939999998,2.010496137,-2149.16644612434
"408",1946-10-05,69,1.953862443,1946,"Oct",5,-0.0566336940000001,1.953862443,-2009.83683680286
"409",1946-10-06,68,1.925545596,1946,"Oct",6,-0.0283168470000001,1.925545596,-1940.17199576808
"410",1946-10-08,65,1.840595055,1946,"Oct",8,-0.084950541,1.840595055,-1731.17747092923
"411",1946-10-10,64,1.812278208,1946,"Oct",10,-0.0283168469999999,1.812278208,-1661.51262931641
"412",1946-10-15,73,2.067129831,1946,"Oct",15,-0.226534776,2.067129831,-2288.49568685409
"413",1946-10-16,70,1.98217929,1946,"Oct",16,-0.084950541,1.98217929,-2079.50166357401
"414",1946-10-19,71,2.010496137,1946,"Oct",19,-0.0566336939999998,2.010496137,-2149.16644612434
"415",1946-10-20,70,1.98217929,1946,"Oct",20,-0.0283168470000001,1.98217929,-2079.50166357401
"416",1946-10-21,68,1.925545596,1946,"Oct",21,-0.0566336940000001,1.925545596,-1940.17199576808
"417",1946-10-22,67,1.897228749,1946,"Oct",22,-0.0283168469999999,1.897228749,-1870.5071541554
"418",1946-10-29,94,2.661783618,1946,"Oct",29,-0.084950541,2.661783618,-3751.26727452698
"419",1946-10-31,98,2.775051006,1946,"Oct",31,-0.198217929,2.775051006,-4029.80072274848
"420",1946-11-01,92,2.605149924,1946,"Nov",1,-0.169901082,2.605149924,-3611.98442264057
"421",1946-11-02,86,2.435248842,1946,"Nov",2,-0.169901082,2.435248842,-3194.08649496115
"422",1946-11-03,85,2.406931995,1946,"Nov",3,-0.0283168470000001,2.406931995,-3124.43116950896
"423",1946-11-04,83,2.350298301,1946,"Nov",4,-0.0566336939999998,2.350298301,-2985.11680258768
"424",1946-11-06,82,2.321981454,1946,"Nov",6,-0.0283168470000001,2.321981454,-2915.45796794865
"425",1946-11-13,1820,51.53666154,1946,"Nov",13,-8.4950541,51.53666154,-57544.2804616867
"426",1946-11-14,1090,30.86536323,1946,"Nov",14,-20.67129831,30.86536323,-42118.6366818065
"427",1946-11-15,758,21.464170026,1946,"Nov",15,-9.401193204,21.464170026,-36398.1172744196
"428",1946-11-16,512,14.498225664,1946,"Nov",16,-6.965944362,14.498225664,-28742.5844600476
"429",1946-11-19,1490,42.19210203,1946,"Nov",19,-38.79408039,42.19210203,-50189.9777946445
"430",1946-11-20,734,20.784565698,1946,"Nov",20,-21.407536332,20.784565698,-35855.4750749231
"431",1946-11-21,569,16.112285943,1946,"Nov",21,-4.672279755,16.112285943,-30982.1476274483
"432",1946-11-22,446,12.629313762,1946,"Nov",22,-3.482972181,12.629313762,-25748.1023806732
"433",1946-11-23,374,10.590500778,1946,"Nov",23,-2.038812984,10.590500778,-21981.0039617041
"434",1946-11-24,315,8.919806805,1946,"Nov",24,-1.670693973,8.919806805,-18527.5093813896
"435",1946-11-25,277,7.843766619,1946,"Nov",25,-1.076040186,7.843766619,-16153.017937068
"436",1946-11-29,638,18.066148386,1946,"Nov",29,-4.785547143,18.066148386,-33288.6357146687
"437",1946-11-30,615,17.414860905,1946,"Nov",30,-0.651287480999997,17.414860905,-32566.4479613208
"438",1946-12-01,512,14.498225664,1946,"Dec",1,-2.916635241,14.498225664,-28742.5844600476
"439",1946-12-02,404,11.440006188,1946,"Dec",2,-3.058219476,11.440006188,-23613.4441203063
"440",1946-12-03,344,9.740995368,1946,"Dec",3,-1.69901082,9.740995368,-20263.2214120089
"441",1946-12-04,296,8.381786712,1946,"Dec",4,-1.359208656,8.381786712,-17353.5361466023
"442",1946-12-05,259,7.334063373,1946,"Dec",5,-1.047723339,7.334063373,-14993.438440275
"443",1946-12-06,239,6.767726433,1946,"Dec",6,-0.56633694,6.767726433,-13682.3802461915
"444",1946-12-07,221,6.258023187,1946,"Dec",7,-0.509703246,6.258023187,-12484.5674968156
"445",1946-12-08,206,5.833270482,1946,"Dec",8,-0.424752705,5.833270482,-11475.2225852849
"446",1946-12-09,192,5.436834624,1946,"Dec",9,-0.396435858,5.436834624,-10525.2924320761
"447",1946-12-10,184,5.210299848,1946,"Dec",10,-0.226534775999999,5.210299848,-9979.49674357249
"448",1946-12-11,178,5.040398766,1946,"Dec",11,-0.169901082,5.040398766,-9568.88452020518
"449",1946-12-15,286,8.098618242,1946,"Dec",15,-1.076040186,8.098618242,-16724.840181417
"450",1946-12-16,250,7.07921175,1946,"Dec",16,-1.019406492,7.07921175,-14406.2375915016
"451",1946-12-17,237,6.711092739,1946,"Dec",17,-0.368119011,6.711092739,-13550.0786330692
"452",1946-12-18,232,6.569508504,1946,"Dec",18,-0.141584235,6.569508504,-13218.4361086265
"453",1946-12-22,1210,34.26338487,1946,"Dec",22,-17.83961361,34.26338487,-44238.8028581566
"454",1946-12-23,615,17.414860905,1946,"Dec",23,-16.848523965,17.414860905,-32566.4479613208
"455",1946-12-24,479,13.563769713,1946,"Dec",24,-3.851091192,13.563769713,-27300.0503919074
"456",1946-12-25,404,11.440006188,1946,"Dec",25,-2.123763525,11.440006188,-23613.4441203063
"457",1946-12-26,344,9.740995368,1946,"Dec",26,-1.69901082,9.740995368,-20263.2214120089
"458",1946-12-27,305,8.636638335,1946,"Dec",27,-1.104357033,8.636638335,-17913.0810336483
"459",1946-12-28,286,8.098618242,1946,"Dec",28,-0.538020092999998,8.098618242,-16724.840181417
"460",1947-01-05,6560,185.75851632,1947,"Jan",5,-4.81386399000002,185.75851632,-193801.384706076
"461",1947-01-09,6730,190.57238031,1947,"Jan",9,-16.14060279,190.57238031,-197371.715221103
"462",1947-01-10,5800,164.2377126,1947,"Jan",10,-26.33466771,164.2377126,-171394.174076452
"463",1947-01-11,4930,139.60205571,1947,"Jan",11,-24.63565689,139.60205571,-119220.087415326
"464",1947-01-12,4250,120.34659975,1947,"Jan",12,-19.25545596,120.34659975,-64608.664187248
"465",1947-01-13,3740,105.90500778,1947,"Jan",13,-14.44159197,105.90500778,-35214.2517675303
"466",1947-01-14,3650,103.35649155,1947,"Jan",14,-2.54851622999999,103.35649155,-33036.5662439086
"467",1947-01-15,3620,102.50698614,1947,"Jan",15,-0.849505410000006,102.50698614,-32539.0703818027
"468",1947-01-16,3400,96.2772798,1947,"Jan",16,-6.22970633999999,96.2772798,-32292.6877242442
"469",1947-01-17,3320,94.01193204,1947,"Jan",17,-2.26534776000001,94.01193204,-33647.6211142179
"470",1947-01-22,8200,232.1981454,1947,"Jan",22,-33.9802164,232.1981454,-227288.6730609
"471",1947-01-23,7300,206.7129831,1947,"Jan",23,-25.4851623,206.7129831,-208975.036566462
"472",1947-01-24,6260,177.26346222,1947,"Jan",24,-29.44952088,177.26346222,-186647.751518806
"473",1947-01-25,5440,154.04364768,1947,"Jan",25,-23.21981454,154.04364768,-153669.781645359
"474",1947-01-26,4630,131.10700161,1947,"Jan",26,-22.93664607,131.10700161,-95564.7059982024
"475",1947-01-27,3710,105.05550237,1947,"Jan",27,-26.05149924,105.05550237,-34373.3987974877
"476",1947-01-28,2160,61.16438952,1947,"Jan",28,-43.89111285,61.16438952,-62822.0780382358
"477",1947-01-29,986,27.920411142,1947,"Jan",29,-33.243978378,27.920411142,-40439.2403641031
"478",1947-02-02,1420,40.20992274,1947,"Feb",2,-7.07921175000001,40.20992274,-48605.9680908252
"479",1947-02-03,1140,32.28120558,1947,"Feb",3,-7.92871716,32.28120558,-42972.0279126252
"480",1947-02-04,782,22.143774354,1947,"Feb",4,-10.137431226,22.143774354,-36907.6754414922
"481",1947-02-05,638,18.066148386,1947,"Feb",5,-4.077625968,18.066148386,-33288.6357146687
"482",1947-02-06,534,15.121196298,1947,"Feb",6,-2.944952088,15.121196298,-29644.3854959445
"483",1947-02-07,479,13.563769713,1947,"Feb",7,-1.557426585,13.563769713,-27300.0503919074
"484",1947-02-08,446,12.629313762,1947,"Feb",8,-0.934455951,12.629313762,-25748.1023806732
"485",1947-02-09,394,11.156837718,1947,"Feb",9,-1.472476044,11.156837718,-23079.0894668934
"486",1947-02-10,364,10.307332308,1947,"Feb",10,-0.849505410000001,10.307332308,-21417.6117413951
"487",1947-02-11,324,9.174658428,1947,"Feb",11,-1.13267388,9.174658428,-19073.6854522458
"488",1947-02-12,305,8.636638335,1947,"Feb",12,-0.538020093,8.636638335,-17913.0810336483
"489",1947-02-13,296,8.381786712,1947,"Feb",13,-0.254851622999999,8.381786712,-17353.5361466023
"490",1947-02-14,277,7.843766619,1947,"Feb",14,-0.538020093,7.843766619,-16153.017937068
"491",1947-02-15,268,7.588914996,1947,"Feb",15,-0.254851623,7.588914996,-15575.7922201188
"492",1947-02-16,259,7.334063373,1947,"Feb",16,-0.254851623,7.334063373,-14993.438440275
"493",1947-02-17,241,6.824360127,1947,"Feb",17,-0.509703246000001,6.824360127,-13814.4739646524
"494",1947-02-18,232,6.569508504,1947,"Feb",18,-0.254851623,6.569508504,-13218.4361086265
"495",1947-02-19,220,6.22970634,1947,"Feb",19,-0.339802164,6.22970634,-12417.5757649135
"496",1947-02-23,1730,48.98814531,1947,"Feb",23,-9.06139104,48.98814531,-55638.499544188
