"","X","Z2","k","POINT_Z","Z","Z3","N","DawnDO_Mod","DawnDO_Mod2","combo","POINT_X","POINT_Y","optional"
"1166865",1166865,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333291.6_3684765",-88.790328784971,33.289080316318,TRUE
"1166866",1166866,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333293.6_3684765",-88.790307315523,33.2890806256583,TRUE
"1166867",1166867,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333295.6_3684765",-88.7902858460747,33.2890809349949,TRUE
"1166868",1166868,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333297.6_3684765",-88.790264376626,33.2890812443278,TRUE
"1166869",1166869,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333299.6_3684765",-88.7902429071771,33.289081553657,TRUE
"1166870",1166870,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333301.6_3684765",-88.7902214377278,33.2890818629825,TRUE
"1166871",1166871,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333303.6_3684765",-88.7901999682782,33.2890821723042,TRUE
"1166872",1166872,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333305.6_3684765",-88.7901784988282,33.2890824816223,TRUE
"1166873",1166873,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333307.6_3684765",-88.7901570293779,33.2890827909367,TRUE
"1166874",1166874,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333393.6_3684765",-88.7892338427056,33.2890960879487,TRUE
"1166875",1166875,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333395.6_3684765",-88.7892123732408,33.2890963971,TRUE
"1166876",1166876,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333397.6_3684765",-88.7891909037758,33.2890967062476,TRUE
"1166877",1166877,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333399.6_3684765",-88.7891694343104,33.2890970153915,TRUE
"1166878",1166878,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333401.6_3684765",-88.7891479648447,33.2890973245317,TRUE
"1166879",1166879,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333403.6_3684765",-88.7891264953787,33.2890976336681,TRUE
"1166880",1166880,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333405.6_3684765",-88.7891050259124,33.2890979428009,TRUE
"1166881",1166881,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333447.6_3684765",-88.7886541670433,33.2891044337332,TRUE
"1166882",1166882,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333449.6_3684765",-88.7886326975698,33.2891047427845,TRUE
"1166883",1166883,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333451.6_3684765",-88.7886112280959,33.289105051832,TRUE
"1166884",1166884,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333453.6_3684765",-88.7885897586216,33.2891053608758,TRUE
"1166885",1166885,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333455.6_3684765",-88.7885682891471,33.289105669916,TRUE
"1166886",1166886,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333457.6_3684765",-88.7885468196722,33.2891059789524,TRUE
"1166887",1166887,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333459.6_3684765",-88.788525350197,33.2891062879851,TRUE
"1166888",1166888,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333461.6_3684765",-88.7885038807215,33.2891065970141,TRUE
"1166889",1166889,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333463.6_3684765",-88.7884824112456,33.2891069060394,TRUE
"1166890",1166890,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333295.6_3684763",-88.7902854777527,33.2890629039115,TRUE
"1166891",1166891,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333297.6_3684763",-88.7902640083085,33.2890632132442,TRUE
"1166892",1166892,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333299.6_3684763",-88.790242538864,33.2890635225732,TRUE
"1166893",1166893,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333301.6_3684763",-88.7902210694191,33.2890638318984,TRUE
"1166894",1166894,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333303.6_3684763",-88.7901995999739,33.28906414122,TRUE
"1166895",1166895,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333305.6_3684763",-88.7901781305283,33.2890644505379,TRUE
"1166896",1166896,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333307.6_3684763",-88.7901566610824,33.289064759852,TRUE
"1166897",1166897,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333309.6_3684763",-88.7901351916363,33.2890650691625,TRUE
"1166898",1166898,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333389.6_3684763",-88.7892764135194,33.2890774385416,TRUE
"1166899",1166899,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333391.6_3684763",-88.7892549440597,33.2890777477002,TRUE
"1166900",1166900,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333393.6_3684763",-88.7892334745998,33.289078056855,TRUE
"1166901",1166901,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333395.6_3684763",-88.7892120051395,33.2890783660061,TRUE
"1166902",1166902,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333397.6_3684763",-88.7891905356788,33.2890786751534,TRUE
"1166903",1166903,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333399.6_3684763",-88.7891690662179,33.2890789842971,TRUE
"1166904",1166904,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333401.6_3684763",-88.7891475967566,33.2890792934371,TRUE
"1166905",1166905,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333403.6_3684763",-88.789126127295,33.2890796025734,TRUE
"1166906",1166906,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333405.6_3684763",-88.7891046578331,33.289079911706,TRUE
"1166907",1166907,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333445.6_3684763",-88.7886752685255,33.2890860935791,TRUE
"1166908",1166908,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333447.6_3684763",-88.7886537990566,33.2890864026338,TRUE
"1166909",1166909,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333449.6_3684763",-88.7886323295875,33.2890867116848,TRUE
"1166910",1166910,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333451.6_3684763",-88.788610860118,33.2890870207322,TRUE
"1166911",1166911,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333453.6_3684763",-88.7885893906482,33.2890873297758,TRUE
"1166912",1166912,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333455.6_3684763",-88.7885679211781,33.2890876388157,TRUE
"1166913",1166913,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333457.6_3684763",-88.7885464517076,33.2890879478519,TRUE
"1166914",1166914,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333459.6_3684763",-88.7885249822368,33.2890882568844,TRUE
"1166915",1166915,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333461.6_3684763",-88.7885035127657,33.2890885659132,TRUE
"1166916",1166916,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333463.6_3684763",-88.7884820432943,33.2890888749383,TRUE
"1166917",1166917,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333465.6_3684763",-88.7884605738225,33.2890891839597,TRUE
"1166918",1166918,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333297.6_3684761",-88.7902636399913,33.2890451821605,TRUE
"1166919",1166919,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333299.6_3684761",-88.7902421705512,33.2890454914893,TRUE
"1166920",1166920,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333301.6_3684761",-88.7902207011107,33.2890458008144,TRUE
"1166921",1166921,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333303.6_3684761",-88.7901992316699,33.2890461101357,TRUE
"1166922",1166922,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333305.6_3684761",-88.7901777622288,33.2890464194534,TRUE
"1166923",1166923,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333307.6_3684761",-88.7901562927873,33.2890467287673,TRUE
"1166924",1166924,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333309.6_3684761",-88.7901348233455,33.2890470380776,TRUE
"1166925",1166925,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333311.6_3684761",-88.7901133539034,33.2890473473841,TRUE
"1166926",1166926,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333385.6_3684761",-88.7893189843146,33.2890587891206,TRUE
"1166927",1166927,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333387.6_3684761",-88.78929751486,33.2890590982863,TRUE
"1166928",1166928,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333389.6_3684761",-88.7892760454051,33.2890594074483,TRUE
"1166929",1166929,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333391.6_3684761",-88.7892545759499,33.2890597166066,TRUE
"1166930",1166930,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333393.6_3684761",-88.7892331064943,33.2890600257612,TRUE
"1166931",1166931,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333395.6_3684761",-88.7892116370384,33.2890603349121,TRUE
"1166932",1166932,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333397.6_3684761",-88.7891901675822,33.2890606440592,TRUE
"1166933",1166933,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333399.6_3684761",-88.7891686981257,33.2890609532027,TRUE
"1166934",1166934,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333401.6_3684761",-88.7891472286688,33.2890612623425,TRUE
"1166935",1166935,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333403.6_3684761",-88.7891257592116,33.2890615714786,TRUE
"1166936",1166936,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333445.6_3684761",-88.7886749005347,33.2890680624798,TRUE
"1166937",1166937,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333447.6_3684761",-88.7886534310703,33.2890683715343,TRUE
"1166938",1166938,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333449.6_3684761",-88.7886319616055,33.2890686805852,TRUE
"1166939",1166939,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333451.6_3684761",-88.7886104921405,33.2890689896323,TRUE
"1166940",1166940,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333453.6_3684761",-88.7885890226751,33.2890692986757,TRUE
"1166941",1166941,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333455.6_3684761",-88.7885675532094,33.2890696077154,TRUE
"1166942",1166942,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333457.6_3684761",-88.7885460837433,33.2890699167514,TRUE
"1166943",1166943,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333459.6_3684761",-88.7885246142769,33.2890702257837,TRUE
"1166944",1166944,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333461.6_3684761",-88.7885031448102,33.2890705348123,TRUE
"1166945",1166945,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333463.6_3684761",-88.7884816753432,33.2890708438372,TRUE
"1166946",1166946,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333465.6_3684761",-88.7884602058759,33.2890711528584,TRUE
"1166947",1166947,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333467.6_3684761",-88.7884387364082,33.2890714618758,TRUE
"1166948",1166948,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333299.6_3684759",-88.7902418022387,33.2890274604054,TRUE
"1166949",1166949,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333301.6_3684759",-88.7902203328027,33.2890277697302,TRUE
"1166950",1166950,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333303.6_3684759",-88.7901988633663,33.2890280790514,TRUE
"1166951",1166951,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333305.6_3684759",-88.7901773939295,33.2890283883688,TRUE
"1166952",1166952,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333307.6_3684759",-88.7901559244925,33.2890286976826,TRUE
"1166953",1166953,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333309.6_3684759",-88.7901344550551,33.2890290069926,TRUE
"1166954",1166954,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333311.6_3684759",-88.7901129856174,33.2890293162989,TRUE
"1166955",1166955,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333313.6_3684759",-88.7900915161794,33.2890296256015,TRUE
"1166956",1166956,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333315.6_3684759",-88.790070046741,33.2890299349005,TRUE
"1166957",1166957,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333379.6_3684759",-88.7893830245403,33.2890398305089,TRUE
"1166958",1166958,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333381.6_3684759",-88.7893615550912,33.2890401396855,TRUE
"1166959",1166959,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333383.6_3684759",-88.7893400856417,33.2890404488584,TRUE
"1166960",1166960,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333385.6_3684759",-88.7893186161918,33.2890407580276,TRUE
"1166961",1166961,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333387.6_3684759",-88.7892971467416,33.2890410671931,TRUE
"1166962",1166962,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333389.6_3684759",-88.7892756772912,33.2890413763549,TRUE
"1166963",1166963,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333391.6_3684759",-88.7892542078403,33.289041685513,TRUE
"1166964",1166964,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333393.6_3684759",-88.7892327383892,33.2890419946674,TRUE
"1166965",1166965,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333395.6_3684759",-88.7892112689377,33.289042303818,TRUE
"1166966",1166966,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333397.6_3684759",-88.7891897994859,33.289042612965,TRUE
"1166967",1166967,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333399.6_3684759",-88.7891683300338,33.2890429221083,TRUE
"1166968",1166968,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333445.6_3684759",-88.7886745325443,33.2890500313805,TRUE
"1166969",1166969,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333447.6_3684759",-88.7886530630843,33.2890503404348,TRUE
"1166970",1166970,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333449.6_3684759",-88.7886315936239,33.2890506494854,TRUE
"1166971",1166971,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333451.6_3684759",-88.7886101241633,33.2890509585323,TRUE
"1166972",1166972,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333453.6_3684759",-88.7885886547023,33.2890512675756,TRUE
"1166973",1166973,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333455.6_3684759",-88.788567185241,33.2890515766151,TRUE
"1166974",1166974,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333457.6_3684759",-88.7885457157793,33.2890518856508,TRUE
"1166975",1166975,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333459.6_3684759",-88.7885242463174,33.2890521946829,TRUE
"1166976",1166976,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333461.6_3684759",-88.7885027768551,33.2890525037113,TRUE
"1166977",1166977,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333463.6_3684759",-88.7884813073925,33.289052812736,TRUE
"1166978",1166978,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333465.6_3684759",-88.7884598379295,33.289053121757,TRUE
"1166979",1166979,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333467.6_3684759",-88.7884383684662,33.2890534307742,TRUE
"1166980",1166980,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333469.6_3684759",-88.7884168990026,33.2890537397878,TRUE
"1166981",1166981,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333303.6_3684757",-88.790198495063,33.289010047967,TRUE
"1166982",1166982,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333305.6_3684757",-88.7901770256307,33.2890103572842,TRUE
"1166983",1166983,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333307.6_3684757",-88.790155556198,33.2890106665978,TRUE
"1166984",1166984,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333309.6_3684757",-88.7901340867651,33.2890109759076,TRUE
"1166985",1166985,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333311.6_3684757",-88.7901126173318,33.2890112852137,TRUE
"1166986",1166986,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333313.6_3684757",-88.7900911478981,33.2890115945161,TRUE
"1166987",1166987,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333315.6_3684757",-88.7900696784642,33.2890119038148,TRUE
"1166988",1166988,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333317.6_3684757",-88.7900482090299,33.2890122131098,TRUE
"1166989",1166989,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333319.6_3684757",-88.7900267395953,33.2890125224011,TRUE
"1166990",1166990,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333373.6_3684757",-88.789447064737,33.289020871865,TRUE
"1166991",1166991,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333375.6_3684757",-88.7894255952932,33.2890211810525,TRUE
"1166992",1166992,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333377.6_3684757",-88.7894041258491,33.2890214902364,TRUE
"1166993",1166993,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333379.6_3684757",-88.7893826564047,33.2890217994165,TRUE
"1166994",1166994,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333381.6_3684757",-88.7893611869599,33.2890221085929,TRUE
"1166995",1166995,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333383.6_3684757",-88.7893397175148,33.2890224177656,TRUE
"1166996",1166996,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333385.6_3684757",-88.7893182480694,33.2890227269346,TRUE
"1166997",1166997,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333387.6_3684757",-88.7892967786236,33.2890230360998,TRUE
"1166998",1166998,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333389.6_3684757",-88.7892753091775,33.2890233452614,TRUE
"1166999",1166999,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333391.6_3684757",-88.7892538397311,33.2890236544193,TRUE
"1167000",1167000,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333393.6_3684757",-88.7892323702844,33.2890239635735,TRUE
"1167001",1167001,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333445.6_3684757",-88.7886741645542,33.2890320002811,TRUE
"1167002",1167002,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333447.6_3684757",-88.7886526950986,33.2890323093352,TRUE
"1167003",1167003,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333449.6_3684757",-88.7886312256426,33.2890326183857,TRUE
"1167004",1167004,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333451.6_3684757",-88.7886097561864,33.2890329274324,TRUE
"1167005",1167005,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333453.6_3684757",-88.7885882867298,33.2890332364753,TRUE
"1167006",1167006,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333455.6_3684757",-88.7885668172729,33.2890335455146,TRUE
"1167007",1167007,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333457.6_3684757",-88.7885453478157,33.2890338545502,TRUE
"1167008",1167008,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333459.6_3684757",-88.7885238783581,33.2890341635821,TRUE
"1167009",1167009,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333461.6_3684757",-88.7885024089003,33.2890344726103,TRUE
"1167010",1167010,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333463.6_3684757",-88.7884809394421,33.2890347816347,TRUE
"1167011",1167011,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333465.6_3684757",-88.7884594699835,33.2890350906555,TRUE
"1167012",1167012,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333467.6_3684757",-88.7884380005247,33.2890353996725,TRUE
"1167013",1167013,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333469.6_3684757",-88.7884165310655,33.2890357086859,TRUE
"1167014",1167014,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333305.6_3684755",-88.7901766573321,33.2889923261996,TRUE
"1167015",1167015,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333307.6_3684755",-88.7901551879039,33.2889926355129,TRUE
"1167016",1167016,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333309.6_3684755",-88.7901337184753,33.2889929448225,TRUE
"1167017",1167017,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333311.6_3684755",-88.7901122490464,33.2889932541284,TRUE
"1167018",1167018,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333313.6_3684755",-88.7900907796172,33.2889935634306,TRUE
"1167019",1167019,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333315.6_3684755",-88.7900693101877,33.2889938727291,TRUE
"1167020",1167020,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333317.6_3684755",-88.7900478407578,33.2889941820238,TRUE
"1167021",1167021,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333319.6_3684755",-88.7900263713276,33.2889944913149,TRUE
"1167022",1167022,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333321.6_3684755",-88.7900049018971,33.2889948006023,TRUE
"1167023",1167023,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333323.6_3684755",-88.7899834324662,33.288995109886,TRUE
"1167024",1167024,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333365.6_3684755",-88.7895325743426,33.2890016039869,TRUE
"1167025",1167025,2,0.06,66.28,2.05,1,3111,4.682917,5.317083,"333367.6_3684755",-88.7895111049046,33.289001913189,TRUE
"1167026",1167026,2,0.06,66.29,2.04,1,3111,4.682917,5.317083,"333369.6_3684755",-88.7894896354662,33.2890022223874,TRUE
"1167027",1167027,2,0.06,66.3,2.03,1,3111,4.682917,5.317083,"333371.6_3684755",-88.7894681660275,33.2890025315822,TRUE
"1167028",1167028,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333373.6_3684755",-88.7894466965884,33.2890028407732,TRUE
"1167029",1167029,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333375.6_3684755",-88.7894252271491,33.2890031499605,TRUE
"1167030",1167030,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333377.6_3684755",-88.7894037577094,33.2890034591441,TRUE
"1167031",1167031,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333379.6_3684755",-88.7893822882693,33.289003768324,TRUE
"1167032",1167032,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333381.6_3684755",-88.789360818829,33.2890040775002,TRUE
"1167033",1167033,2,0.06,66.36,1.97,1,3111,4.682917,5.317083,"333383.6_3684755",-88.7893393493883,33.2890043866727,TRUE
"1167034",1167034,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333385.6_3684755",-88.7893178799472,33.2890046958415,TRUE
"1167035",1167035,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333387.6_3684755",-88.7892964105059,33.2890050050065,TRUE
"1167036",1167036,2,0.06,66.38,1.95,1,3111,4.682917,5.317083,"333445.6_3684755",-88.7886737965644,33.2890139691817,TRUE
"1167037",1167037,2,0.06,66.37,1.96,1,3111,4.682917,5.317083,"333447.6_3684755",-88.7886523271132,33.2890142782356,TRUE
"1167038",1167038,2,0.06,66.35,1.98,1,3111,4.682917,5.317083,"333449.6_3684755",-88.7886308576617,33.2890145872858,TRUE
"1167039",1167039,2,0.06,66.34,1.99,1,3111,4.682917,5.317083,"333451.6_3684755",-88.7886093882099,33.2890148963323,TRUE
"1167040",1167040,2,0.06,66.33,2,1,3111,4.682917,5.317083,"333453.6_3684755",-88.7885879187577,33.2890152053751,TRUE
"1167041",1167041,2,0.06,66.32,2.01,1,3111,4.682917,5.317083,"333455.6_3684755",-88.7885664493052,33.2890155144142,TRUE
"1167042",1167042,2,0.06,66.31,2.02,1,3111,4.682917,5.317083,"333457.6_3684755",-88.7885449798524,33.2890158234495,TRUE
