"","year","doy","decimal.time","Cypress","Gauge","Intake"
"560",2019,"139",3.5,68.36112,68.35521,NA
"561",2019,"139",4,68.36112,68.35621,NA
"562",2019,"139",4.5,68.36012,68.35521,NA
"563",2019,"139",5,68.35912,68.35621,NA
"564",2019,"139",5.5,68.35712,68.35621,NA
"565",2019,"139",6,68.35712,68.35221,NA
"566",2019,"139",6.5,68.35812,68.35321,NA
"567",2019,"139",7,68.35712,68.35121,NA
"568",2019,"139",7.5,68.35612,68.35121,NA
"569",2019,"139",8,68.35412,68.34521,NA
"570",2019,"139",8.5,68.35112,68.35121,NA
"571",2019,"139",9,68.35112,68.35221,NA
"572",2019,"139",9.5,68.35012,68.34821,NA
"573",2019,"139",10,68.35212,68.34521,NA
"574",2019,"139",10.5,68.35412,68.35121,NA
"575",2019,"139",11,68.35112,68.34921,NA
"576",2019,"139",11.5,68.35012,68.34721,NA
"577",2019,"139",12,68.35112,68.34421,NA
"578",2019,"139",12.5,68.34612,68.34621,NA
"579",2019,"139",13,68.34912,68.34721,NA
"580",2019,"139",13.5,68.34712,68.34021,NA
"581",2019,"139",14,68.34612,68.34121,NA
"582",2019,"139",14.5,68.34612,68.34621,NA
"583",2019,"139",15,68.34712,68.34121,NA
"584",2019,"139",15.5,68.34412,68.34221,NA
"585",2019,"139",16,68.34312,68.34021,NA
"586",2019,"139",16.5,68.34212,68.34021,NA
"587",2019,"139",17,68.34212,68.34121,NA
"588",2019,"139",17.5,68.34112,68.33821,NA
"589",2019,"139",18,68.34112,68.33821,NA
"590",2019,"139",18.5,68.34112,68.33721,NA
"591",2019,"139",19,68.33912,68.33521,NA
"592",2019,"139",19.5,68.34212,68.33621,NA
"593",2019,"139",20,68.34312,68.33821,NA
"594",2019,"139",20.5,68.34012,68.33521,NA
"595",2019,"139",21,68.34112,68.33721,NA
"596",2019,"139",21.5,68.34312,68.33921,NA
"597",2019,"139",22,68.34112,68.33721,NA
"598",2019,"139",22.5,68.34112,68.33821,NA
"599",2019,"139",23,68.34012,68.33621,NA
"600",2019,"139",23.5,68.34012,68.33521,NA
"601",2019,"140",0,68.34112,68.33621,NA
"602",2019,"140",0.5,68.34012,68.33521,NA
"603",2019,"140",1,68.33812,68.33421,NA
"604",2019,"140",1.5,68.33812,68.33321,NA
"605",2019,"140",2,68.33712,68.33521,NA
"606",2019,"140",2.5,68.34112,68.33421,NA
"607",2019,"140",3,68.33712,68.33321,NA
"608",2019,"140",3.5,68.33512,68.33221,NA
"609",2019,"140",4,68.33812,68.33221,NA
"610",2019,"140",4.5,68.33712,68.33221,NA
"611",2019,"140",5,68.33612,68.33221,NA
"612",2019,"140",5.5,68.33712,68.33121,NA
"613",2019,"140",6,68.33512,68.32921,NA
"614",2019,"140",6.5,68.33412,68.33121,NA
"615",2019,"140",7,68.33412,68.32721,NA
"616",2019,"140",7.5,68.32912,68.32521,NA
"617",2019,"140",8,68.32812,68.32421,NA
"618",2019,"140",8.5,68.32812,68.32521,NA
"619",2019,"140",9,68.32712,68.32421,NA
"620",2019,"140",9.5,68.32812,68.32221,NA
"621",2019,"140",10,68.32612,68.32121,NA
"622",2019,"140",10.5,68.32612,68.32021,NA
"623",2019,"140",11,68.32712,68.32121,NA
"624",2019,"140",11.5,68.32312,68.32021,NA
"625",2019,"140",12,68.32612,68.32021,NA
"626",2019,"140",12.5,68.32312,68.31921,NA
"627",2019,"140",13,68.32412,68.31921,NA
"628",2019,"140",13.5,68.32212,68.32021,NA
"629",2019,"140",14,68.32612,68.32121,NA
"630",2019,"140",14.5,68.32112,68.31721,NA
"631",2019,"140",15,68.32412,68.31921,NA
"632",2019,"140",15.5,68.32012,68.31721,NA
"633",2019,"140",16,68.32212,68.31721,NA
"634",2019,"140",16.5,68.32012,68.31721,NA
"635",2019,"140",17,68.31812,68.31321,NA
"636",2019,"140",17.5,68.31612,68.31221,NA
"637",2019,"140",18,68.32012,68.31521,NA
"638",2019,"140",18.5,68.32012,68.31621,NA
"639",2019,"140",19,68.32012,68.31621,NA
"640",2019,"140",19.5,68.31912,68.31521,NA
"641",2019,"140",20,68.31912,68.31521,NA
"642",2019,"140",20.5,68.31912,68.31621,NA
"643",2019,"140",21,68.31912,68.31521,NA
"644",2019,"140",21.5,68.31712,68.31421,NA
"645",2019,"140",22,68.31912,68.31321,NA
"646",2019,"140",22.5,68.31812,68.31621,NA
"647",2019,"140",23,68.31812,68.31421,NA
"648",2019,"140",23.5,68.31812,68.31321,NA
"649",2019,"141",0,68.31812,68.31021,NA
"650",2019,"141",0.5,68.31312,68.31021,NA
"651",2019,"141",1,68.31812,68.31121,NA
"652",2019,"141",1.5,68.31512,68.31021,NA
"653",2019,"141",2,68.31912,68.31221,NA
"654",2019,"141",2.5,68.31512,68.31021,NA
"655",2019,"141",3,68.31512,68.31021,NA
"656",2019,"141",3.5,68.31512,68.31121,NA
"657",2019,"141",4,68.31512,68.31121,NA
"658",2019,"141",4.5,68.31512,68.31121,NA
"659",2019,"141",5,68.31112,68.30721,NA
"660",2019,"141",5.5,68.31212,68.30721,NA
"661",2019,"141",6,68.31112,68.30721,NA
"662",2019,"141",6.5,68.31012,68.30521,NA
"663",2019,"141",7,68.31112,68.30721,NA
"664",2019,"141",7.5,68.31112,68.30621,NA
"665",2019,"141",8,68.31112,68.30521,NA
"666",2019,"141",8.5,68.30912,68.30521,NA
"667",2019,"141",9,68.30812,68.30321,NA
"668",2019,"141",9.5,68.30812,68.30521,NA
"669",2019,"141",10,68.30412,68.30221,NA
"670",2019,"141",10.5,68.30812,68.30421,NA
"671",2019,"141",11,68.30812,68.30021,NA
"672",2019,"141",11.5,68.30512,68.30121,NA
"673",2019,"141",12,68.30312,68.30221,NA
"674",2019,"141",12.5,68.30412,68.30221,NA
"675",2019,"141",13,68.30112,68.30321,NA
"676",2019,"141",13.5,68.30512,68.30021,NA
"677",2019,"141",14,68.30512,68.30121,NA
"678",2019,"141",14.5,68.30412,68.30021,NA
"679",2019,"141",15,68.30112,68.29621,NA
"680",2019,"141",15.5,68.30412,68.29821,NA
"681",2019,"141",16,68.30312,68.30021,NA
"682",2019,"141",16.5,68.30312,68.29721,NA
"683",2019,"141",17,68.30112,68.29721,NA
"684",2019,"141",17.5,68.30012,68.29621,NA
"685",2019,"141",18,68.30012,68.29721,NA
"686",2019,"141",18.5,68.30212,68.29821,NA
"687",2019,"141",19,68.30112,68.29721,NA
"688",2019,"141",19.5,68.30112,68.29621,NA
"689",2019,"141",20,68.29912,68.29421,NA
"690",2019,"141",20.5,68.30112,68.29421,NA
"691",2019,"141",21,68.30112,68.29721,NA
"692",2019,"141",21.5,68.30012,68.29421,NA
"693",2019,"141",22,68.30112,68.29521,NA
"694",2019,"141",22.5,68.30012,68.29621,NA
"695",2019,"141",23,68.30112,68.29621,NA
"696",2019,"141",23.5,68.29912,68.29121,NA
"697",2019,"142",0,68.30012,68.29521,NA
"698",2019,"142",0.5,68.29812,68.29421,NA
"699",2019,"142",1,68.30012,68.29321,NA
"700",2019,"142",1.5,68.29912,68.29521,NA
"701",2019,"142",2,68.29712,68.29321,NA
"702",2019,"142",2.5,68.29812,68.29321,NA
"703",2019,"142",3,68.29812,68.29421,NA
"704",2019,"142",3.5,68.30112,68.29521,NA
"705",2019,"142",4,68.29912,68.29221,NA
"706",2019,"142",4.5,68.29812,68.29421,NA
"707",2019,"142",5,68.29912,68.29421,NA
"708",2019,"142",5.5,68.29712,68.29221,NA
"709",2019,"142",6,68.29512,68.29221,NA
"710",2019,"142",6.5,68.29512,68.29021,NA
"711",2019,"142",7,68.29412,68.29021,NA
"712",2019,"142",7.5,68.29412,68.28821,NA
"713",2019,"142",8,68.29212,68.28921,NA
"714",2019,"142",8.5,68.29412,68.28721,NA
"715",2019,"142",9,68.29412,68.28921,NA
"716",2019,"142",9.5,68.29312,68.29121,NA
"717",2019,"142",10,68.29312,68.28921,NA
"718",2019,"142",10.5,68.29112,68.29021,NA
"719",2019,"142",11,68.29212,68.28821,NA
"720",2019,"142",11.5,68.29012,68.28521,NA
"721",2019,"142",12,68.29512,68.29021,NA
"722",2019,"142",12.5,68.29112,68.28721,NA
"723",2019,"142",13,68.29112,68.28521,NA
"724",2019,"142",13.5,68.29212,68.28421,NA
"725",2019,"142",14,68.28912,68.28721,NA
"726",2019,"142",14.5,68.29012,68.28621,NA
"727",2019,"142",15,68.28812,68.28421,NA
"728",2019,"142",15.5,68.29112,68.28321,NA
"729",2019,"142",16,68.28912,68.28321,NA
"730",2019,"142",16.5,68.28612,68.28021,NA
"731",2019,"142",17,68.28612,68.28321,NA
"732",2019,"142",17.5,68.28612,68.28121,NA
"733",2019,"142",18,68.28612,68.27921,NA
"734",2019,"142",18.5,68.28912,68.28221,NA
"735",2019,"142",19,68.28812,68.28121,NA
"736",2019,"142",19.5,68.29112,68.28221,NA
"737",2019,"142",20,68.28812,68.28121,NA
"738",2019,"142",20.5,68.28612,68.27821,NA
"739",2019,"142",21,68.28812,68.27921,NA
"740",2019,"142",21.5,68.28912,68.28121,NA
"741",2019,"142",22,68.28912,68.28021,NA
"742",2019,"142",22.5,68.28612,68.27821,NA
"743",2019,"142",23,68.28812,68.28021,NA
"744",2019,"142",23.5,68.28812,68.27921,NA
"745",2019,"143",0,68.28612,68.28021,NA
"746",2019,"143",0.5,68.28612,68.27821,NA
"747",2019,"143",1,68.28512,68.28221,NA
"748",2019,"143",1.5,68.28712,68.28121,NA
"749",2019,"143",2,68.28612,68.28121,NA
"750",2019,"143",2.5,68.28612,68.28021,NA
"751",2019,"143",3,68.28612,68.28121,NA
"752",2019,"143",3.5,68.28612,68.27921,NA
"753",2019,"143",4,68.28612,68.27921,NA
"754",2019,"143",4.5,68.28612,68.27921,NA
"755",2019,"143",5,68.28512,68.27921,NA
"756",2019,"143",5.5,68.28812,68.28121,NA
"757",2019,"143",6,68.28612,68.27921,NA
"758",2019,"143",6.5,68.28612,68.27821,NA
"759",2019,"143",7,68.28312,68.27621,NA
"760",2019,"143",7.5,68.28112,68.27821,NA
"761",2019,"143",8,68.28312,68.27521,NA
"762",2019,"143",8.5,68.28312,68.27521,NA
"763",2019,"143",9,68.27912,68.27421,NA
"764",2019,"143",9.5,68.28012,68.27321,NA
"765",2019,"143",10,68.27712,68.27121,NA
"766",2019,"143",10.5,68.27812,68.27121,NA
"767",2019,"143",11,68.27912,68.27321,NA
"768",2019,"143",11.5,68.27812,68.27221,NA
"769",2019,"143",12,68.27712,68.26921,NA
"770",2019,"143",12.5,68.27812,68.27121,NA
"771",2019,"143",13,68.28012,68.27421,NA
"772",2019,"143",13.5,68.27512,68.27221,NA
"773",2019,"143",14,68.27712,68.27421,NA
"774",2019,"143",14.5,68.27412,68.27221,NA
"775",2019,"143",15,68.27412,68.26721,NA
"776",2019,"143",15.5,68.27412,68.26621,NA
"777",2019,"143",16,68.27412,68.26621,NA
"778",2019,"143",16.5,68.27412,68.26621,NA
"779",2019,"143",17,68.27312,68.26521,NA
"780",2019,"143",17.5,68.27112,68.26321,NA
"781",2019,"143",18,68.27112,68.26621,NA
"782",2019,"143",18.5,68.27512,68.26621,NA
"783",2019,"143",19,68.27412,68.26821,NA
"784",2019,"143",19.5,68.27712,68.26921,NA
"785",2019,"143",20,68.27412,68.26521,NA
"786",2019,"143",20.5,68.27212,68.26421,NA
"787",2019,"143",21,68.27212,68.26721,NA
"788",2019,"143",21.5,68.27012,68.26621,NA
"789",2019,"143",22,68.27312,68.26721,NA
"790",2019,"143",22.5,68.27312,68.26621,NA
"791",2019,"143",23,68.27112,68.26821,NA
"792",2019,"143",23.5,68.27312,68.26821,NA
"793",2019,"144",0,68.27212,68.26721,NA
"794",2019,"144",0.5,68.27112,68.26621,NA
"795",2019,"144",1,68.27212,68.26421,NA
"796",2019,"144",1.5,68.27312,68.26821,NA
"797",2019,"144",2,68.27212,68.26721,NA
"798",2019,"144",2.5,68.27112,68.26721,NA
"799",2019,"144",3,68.27012,68.26521,NA
"800",2019,"144",3.5,68.27112,68.26521,NA
"801",2019,"144",4,68.27112,68.26321,NA
"802",2019,"144",4.5,68.27012,68.26521,NA
"803",2019,"144",5,68.27012,68.26421,NA
"804",2019,"144",5.5,68.26912,68.26421,NA
"805",2019,"144",6,68.26812,68.26321,NA
"806",2019,"144",6.5,68.26712,68.26321,NA
"807",2019,"144",7,68.26912,68.26421,NA
"808",2019,"144",7.5,68.26912,68.26321,NA
"809",2019,"144",8,68.26712,68.26221,NA
"810",2019,"144",8.5,68.26412,68.26121,NA
"811",2019,"144",9,68.26712,68.26221,NA
"812",2019,"144",9.5,68.26612,68.25921,NA
"813",2019,"144",10,68.26412,68.26021,NA
"814",2019,"144",10.5,68.26312,68.26121,NA
"815",2019,"144",11,68.26212,68.25821,NA
"816",2019,"144",11.5,68.26112,68.25821,NA
"817",2019,"144",12,68.26512,68.25821,NA
"818",2019,"144",12.5,68.26512,68.25921,NA
"819",2019,"144",13,68.26412,68.25921,NA
"820",2019,"144",13.5,68.26212,68.25821,NA
"821",2019,"144",14,68.26412,68.26221,NA
"822",2019,"144",14.5,68.26212,68.25621,NA
"823",2019,"144",15,68.26112,68.25621,NA
"824",2019,"144",15.5,68.26212,68.25521,NA
"825",2019,"144",16,68.26112,68.25721,NA
"826",2019,"144",16.5,68.26012,68.25821,NA
"827",2019,"144",17,68.25912,68.25421,NA
"828",2019,"144",17.5,68.25712,68.25321,NA
"829",2019,"144",18,68.25912,68.25221,NA
"830",2019,"144",18.5,68.25912,68.25321,NA
"831",2019,"144",19,68.26612,68.25821,NA
"832",2019,"144",19.5,68.26312,68.25421,NA
"833",2019,"144",20,68.25912,68.25321,NA
"834",2019,"144",20.5,68.26112,68.25221,NA
"835",2019,"144",21,68.26212,68.25321,NA
"836",2019,"144",21.5,68.26112,68.25321,NA
"837",2019,"144",22,68.26112,68.25421,NA
"838",2019,"144",22.5,68.26012,68.25321,NA
"839",2019,"144",23,68.25812,68.25421,NA
"840",2019,"144",23.5,68.25812,68.25421,NA
"841",2019,"145",0,68.26012,68.25521,NA
"842",2019,"145",0.5,68.25812,68.25321,NA
"843",2019,"145",1,68.25712,68.25521,NA
"844",2019,"145",1.5,68.25712,68.25121,NA
"845",2019,"145",2,68.26012,68.25321,NA
"846",2019,"145",2.5,68.25712,68.25321,NA
"847",2019,"145",3,68.25612,68.25021,NA
"848",2019,"145",3.5,68.25612,68.25221,NA
"849",2019,"145",4,68.25712,68.25121,NA
"850",2019,"145",4.5,68.25812,68.25321,NA
"851",2019,"145",5,68.25512,68.25221,NA
"852",2019,"145",5.5,68.25612,68.25021,NA
"853",2019,"145",6,68.25512,68.25021,NA
"854",2019,"145",6.5,68.25512,68.25121,NA
"855",2019,"145",7,68.25712,68.25021,NA
"856",2019,"145",7.5,68.25312,68.24921,NA
"857",2019,"145",8,68.25112,68.24821,NA
"858",2019,"145",8.5,68.25312,68.24921,NA
"859",2019,"145",9,68.25012,68.24721,NA
"860",2019,"145",9.5,68.24912,68.24621,NA
"861",2019,"145",10,68.25112,68.24621,NA
"862",2019,"145",10.5,68.25212,68.24921,NA
"863",2019,"145",11,68.25212,68.24521,NA
"864",2019,"145",11.5,68.25012,68.24321,NA
"865",2019,"145",12,68.25112,68.24521,NA
"866",2019,"145",12.5,68.25112,68.24721,NA
"867",2019,"145",13,68.24812,68.24721,NA
"868",2019,"145",13.5,68.24812,68.25021,NA
"869",2019,"145",14,68.25212,68.24721,NA
"870",2019,"145",14.5,68.24712,68.24421,NA
"871",2019,"145",15,68.24912,68.24421,NA
"872",2019,"145",15.5,68.24812,68.24521,NA
"873",2019,"145",16,68.24812,68.24721,NA
"874",2019,"145",16.5,68.24912,68.24421,NA
"875",2019,"145",17,68.24512,68.24121,NA
"876",2019,"145",17.5,68.24712,68.24421,NA
"877",2019,"145",18,68.24612,68.24221,NA
"878",2019,"145",18.5,68.24912,68.24221,NA
"879",2019,"145",19,68.25012,68.24321,NA
"880",2019,"145",19.5,68.24912,68.24321,NA
"881",2019,"145",20,68.24512,68.23921,NA
"882",2019,"145",20.5,68.24512,68.23721,NA
"883",2019,"145",21,68.24812,68.23821,NA
"884",2019,"145",21.5,68.24612,68.24021,NA
"885",2019,"145",22,68.24412,68.23921,NA
"886",2019,"145",22.5,68.24712,68.24021,NA
"887",2019,"145",23,68.24512,68.23821,NA
"888",2019,"145",23.5,68.24612,68.23821,NA
"889",2019,"146",0,68.24312,68.23621,NA
"890",2019,"146",0.5,68.24612,68.23621,NA
"891",2019,"146",1,68.24812,68.24021,NA
"892",2019,"146",1.5,68.24512,68.23821,NA
"893",2019,"146",2,68.24512,68.23821,NA
"894",2019,"146",2.5,68.24312,68.23821,NA
"895",2019,"146",3,68.24412,68.23721,NA
"896",2019,"146",3.5,68.24412,68.23721,NA
"897",2019,"146",4,68.24312,68.23621,NA
"898",2019,"146",4.5,68.24512,68.23721,NA
"899",2019,"146",5,68.24512,68.23821,NA
"900",2019,"146",5.5,68.24312,68.23721,NA
"901",2019,"146",6,68.24712,68.23821,NA
"902",2019,"146",6.5,68.24412,68.23721,NA
"903",2019,"146",7,68.24212,68.23821,NA
"904",2019,"146",7.5,68.24012,68.23321,NA
"905",2019,"146",8,68.24012,68.23521,NA
"906",2019,"146",8.5,68.23712,68.23321,NA
"907",2019,"146",9,68.23712,68.23321,NA
"908",2019,"146",9.5,68.23712,68.23521,NA
"909",2019,"146",10,68.23812,68.23321,NA
"910",2019,"146",10.5,68.23912,68.23421,NA
"911",2019,"146",11,68.23912,68.23221,NA
"912",2019,"146",11.5,68.24012,68.23321,NA
"913",2019,"146",12,68.24012,68.23421,NA
"914",2019,"146",12.5,68.24012,68.23321,NA
"915",2019,"146",13,68.23912,68.23121,NA
"916",2019,"146",13.5,68.23512,68.23121,NA
"917",2019,"146",14,68.23712,68.23221,NA
"918",2019,"146",14.5,68.23612,68.23221,NA
"919",2019,"146",15,68.23212,68.23221,NA
"920",2019,"146",15.5,68.23312,68.23121,NA
"921",2019,"146",16,68.23412,68.23221,NA
"922",2019,"146",16.5,68.23412,68.23121,NA
"923",2019,"146",17,68.23312,68.22821,NA
"924",2019,"146",17.5,68.23512,68.23021,NA
"925",2019,"146",18,68.23312,68.22921,NA
"926",2019,"146",18.5,68.23512,68.22921,NA
"927",2019,"146",19,68.23412,68.22921,NA
"928",2019,"146",19.5,68.23412,68.23021,NA
"929",2019,"146",20,68.23112,68.22721,NA
"930",2019,"146",20.5,68.23212,68.22521,NA
"931",2019,"146",21,68.23212,68.22521,NA
"932",2019,"146",21.5,68.23112,68.22621,NA
"933",2019,"146",22,68.23312,68.22721,NA
"934",2019,"146",22.5,68.23112,68.22521,NA
"935",2019,"146",23,68.23112,68.22421,NA
"936",2019,"146",23.5,68.23212,68.22721,NA
"937",2019,"147",0,68.23312,68.22721,NA
"938",2019,"147",0.5,68.23112,68.22621,NA
"939",2019,"147",1,68.22912,68.22421,NA
"940",2019,"147",1.5,68.23212,68.22421,NA
"941",2019,"147",2,68.22912,68.22521,NA
"942",2019,"147",2.5,68.23112,68.22721,NA
"943",2019,"147",3,68.23412,68.22821,NA
"944",2019,"147",3.5,68.23212,68.22421,NA
"945",2019,"147",4,68.23112,68.22321,NA
"946",2019,"147",4.5,68.23212,68.22621,NA
"947",2019,"147",5,68.23312,68.22721,NA
"948",2019,"147",5.5,68.23312,68.22521,NA
"949",2019,"147",6,68.23212,68.22621,NA
"950",2019,"147",6.5,68.23712,68.22821,NA
"951",2019,"147",7,68.23112,68.22621,NA
"952",2019,"147",7.5,68.23112,68.22521,NA
"953",2019,"147",8,68.23112,68.22421,NA
"954",2019,"147",8.5,68.22812,68.22121,NA
"955",2019,"147",9,68.22912,68.22321,NA
"956",2019,"147",9.5,68.22812,68.22121,NA
"957",2019,"147",10,68.22812,68.22221,NA
"958",2019,"147",10.5,68.22412,68.22321,NA
"959",2019,"147",11,68.22612,68.22221,NA
"960",2019,"147",11.5,68.22612,68.22121,NA
"961",2019,"147",12,68.22512,68.22221,NA
"962",2019,"147",12.5,68.22512,68.22121,NA
"963",2019,"147",13,68.22312,68.22021,NA
"964",2019,"147",13.5,68.22712,68.22121,NA
"965",2019,"147",14,68.22612,68.22121,NA
"966",2019,"147",14.5,68.22312,68.22521,NA
"967",2019,"147",15,68.22512,68.22221,NA
"968",2019,"147",15.5,68.22212,68.21821,NA
"969",2019,"147",16,68.22012,68.21921,NA
"970",2019,"147",16.5,68.22212,68.22121,NA
"971",2019,"147",17,68.22112,68.22121,NA
"972",2019,"147",17.5,68.22212,68.21721,NA
"973",2019,"147",18,68.22012,68.21821,NA
"974",2019,"147",18.5,68.22312,68.22021,NA
"975",2019,"147",19,68.22612,68.22021,NA
"976",2019,"147",19.5,68.22112,68.21821,NA
"977",2019,"147",20,68.22212,68.21921,NA
"978",2019,"147",20.5,68.22312,68.21721,NA
"979",2019,"147",21,68.22212,68.22021,NA
"980",2019,"147",21.5,68.22212,68.21721,NA
"981",2019,"147",22,68.22312,68.21721,NA
"982",2019,"147",22.5,68.22112,68.21621,NA
"983",2019,"147",23,68.22212,68.21621,NA
"984",2019,"147",23.5,68.22112,68.21521,NA
"985",2019,"148",0,68.21912,68.21621,NA
"986",2019,"148",0.5,68.22012,68.21621,NA
"987",2019,"148",1,68.21912,68.21521,NA
"988",2019,"148",1.5,68.21912,68.21521,NA
"989",2019,"148",2,68.22312,68.21721,NA
"990",2019,"148",2.5,68.22012,68.21621,NA
"991",2019,"148",3,68.22012,68.21721,NA
"992",2019,"148",3.5,68.22112,68.21421,NA
"993",2019,"148",4,68.22012,68.21721,NA
"994",2019,"148",4.5,68.22112,68.21621,NA
"995",2019,"148",5,68.21812,68.21421,NA
"996",2019,"148",5.5,68.21812,68.21321,NA
"997",2019,"148",6,68.21912,68.21421,NA
"998",2019,"148",6.5,68.21912,68.21321,NA
"999",2019,"148",7,68.21712,68.21321,NA
"1000",2019,"148",7.5,68.21712,68.21321,NA
"1001",2019,"148",8,68.21612,68.21221,NA
"1002",2019,"148",8.5,68.21412,68.21121,NA
"1003",2019,"148",9,68.21312,68.21221,NA
"1004",2019,"148",9.5,68.21312,68.20921,NA
"1005",2019,"148",10,68.21512,68.21321,NA
"1006",2019,"148",10.5,68.21812,68.21121,NA
"1007",2019,"148",11,68.21612,68.21121,NA
"1008",2019,"148",11.5,68.21612,68.21221,NA
"1009",2019,"148",12,68.21612,68.21421,NA
"1010",2019,"148",12.5,68.21412,68.21121,NA
"1011",2019,"148",13,68.21612,68.21421,NA
"1012",2019,"148",13.5,68.21412,68.21221,NA
"1013",2019,"148",14,68.21712,68.21321,NA
"1014",2019,"148",14.5,68.21312,68.20921,NA
"1015",2019,"148",15,68.21312,68.21021,NA
"1016",2019,"148",15.5,68.21312,68.21021,NA
"1017",2019,"148",16,68.21512,68.21121,NA
"1018",2019,"148",16.5,68.21212,68.20721,NA
"1019",2019,"148",17,68.21112,68.21121,NA
"1020",2019,"148",17.5,68.21312,68.20921,NA
"1021",2019,"148",18,68.21012,68.20821,NA
"1022",2019,"148",18.5,68.21112,68.21121,NA
"1023",2019,"148",19,68.21412,68.20921,NA
"1024",2019,"148",19.5,68.21012,68.20721,NA
"1025",2019,"148",20,68.21012,68.20821,NA
"1026",2019,"148",20.5,68.21112,68.20521,NA
"1027",2019,"148",21,68.20912,68.20421,NA
"1028",2019,"148",21.5,68.21312,68.20821,NA
"1029",2019,"148",22,68.21112,68.20521,NA
"1030",2019,"148",22.5,68.21112,68.20621,NA
"1031",2019,"148",23,68.21212,68.20721,NA
"1032",2019,"148",23.5,68.21012,68.20421,NA
"1033",2019,"149",0,68.21012,68.20621,NA
"1034",2019,"149",0.5,68.21112,68.20521,NA
"1035",2019,"149",1,68.21112,68.20821,NA
"1036",2019,"149",1.5,68.20912,68.20521,NA
"1037",2019,"149",2,68.20812,68.20521,NA
"1038",2019,"149",2.5,68.20912,68.20521,NA
"1039",2019,"149",3,68.21112,68.20621,NA
"1040",2019,"149",3.5,68.20912,68.20521,NA
"1041",2019,"149",4,68.21112,68.20621,NA
"1042",2019,"149",4.5,68.21112,68.20521,NA
"1043",2019,"149",5,68.20712,68.20321,NA
"1044",2019,"149",5.5,68.21012,68.20521,NA
"1045",2019,"149",6,68.21112,68.20421,NA
"1046",2019,"149",6.5,68.20912,68.20421,NA
"1047",2019,"149",7,68.20612,68.20221,NA
"1048",2019,"149",7.5,68.20812,68.20321,NA
"1049",2019,"149",8,68.20612,68.19921,NA
"1050",2019,"149",8.5,68.20412,68.20021,NA
"1051",2019,"149",9,68.20212,68.19721,NA
"1052",2019,"149",9.5,68.20512,68.20021,NA
"1053",2019,"149",10,68.20412,68.20021,NA
"1054",2019,"149",10.5,68.20512,68.20021,NA
"1055",2019,"149",11,68.20612,68.20221,NA
"1056",2019,"149",11.5,68.20012,68.19921,NA
"1057",2019,"149",12,68.20512,68.19821,NA
"1058",2019,"149",12.5,68.20212,68.20021,NA
"1059",2019,"149",13,68.20112,68.20021,NA
"1060",2019,"149",13.5,68.20012,68.19921,NA
"1061",2019,"149",14,68.20312,68.20621,NA
"1062",2019,"149",14.5,68.20012,68.19821,NA
"1063",2019,"149",15,68.20212,68.20021,NA
"1064",2019,"149",15.5,68.20012,68.19821,NA
"1065",2019,"149",16,68.20112,68.19721,NA
"1066",2019,"149",16.5,68.20212,68.19721,NA
"1067",2019,"149",17,68.20112,68.19621,NA
"1068",2019,"149",17.5,68.20112,68.19721,NA
"1069",2019,"149",18,68.19912,68.19721,NA
"1070",2019,"149",18.5,68.20112,68.19921,NA
"1071",2019,"149",19,68.20312,68.19921,NA
"1072",2019,"149",19.5,68.20112,68.19721,NA
"1073",2019,"149",20,68.20112,68.19821,NA
"1074",2019,"149",20.5,68.20212,68.19921,NA
"1075",2019,"149",21,68.20212,68.19721,NA
"1076",2019,"149",21.5,68.20312,68.19821,NA
"1077",2019,"149",22,68.20312,68.20021,NA
"1078",2019,"149",22.5,68.20412,68.19821,NA
"1079",2019,"149",23,68.20212,68.19821,NA
"1080",2019,"149",23.5,68.20212,68.19721,NA
"1081",2019,"150",0,68.20212,68.19621,NA
"1082",2019,"150",0.5,68.20112,68.19621,NA
