"","ElevationBottom","Longitude","Latitude","optional"
"3076",-2.2,333852.806355234,3683142.64551581,TRUE
"3077",-2.1,333853.251255932,3683148.20835349,TRUE
"3078",-2.2,333853.651993183,3683153.81692121,TRUE
"3079",-2.1,333854.044833482,3683158.9459917,TRUE
"3080",-2.1,333854.454015157,3683164.57632933,TRUE
"3081",-2.2,333854.856437856,3683169.88829785,TRUE
"3082",-2.2,333855.258269095,3683175.16566777,TRUE
"3083",-2.1,333855.667165289,3683180.45764966,TRUE
"3084",-2.1,333856.096945352,3683186.06768593,TRUE
"3085",-2.1,333856.516812679,3683191.20299645,TRUE
"3086",-2.1,333856.974038321,3683196.75201203,TRUE
"3087",-2,333857.433636502,3683202.30618089,TRUE
"3088",-2,333857.465659234,3683207.52334963,TRUE
"3089",-2,333857.366410982,3683213.06958326,TRUE
"3090",-2,333857.257160972,3683218.20792152,TRUE
"3091",-2,333857.150064776,3683223.42792579,TRUE
"3092",-2,333856.841459629,3683229.09825505,TRUE
"3093",-2,333856.327153605,3683234.2491757,TRUE
"3094",-2,333855.904655563,3683239.87681702,TRUE
"3095",-2,333855.551610907,3683245.11742143,TRUE
"3096",-2,333855.27368388,3683250.5333532,TRUE
"3097",-2,333855.007231093,3683256.16225103,TRUE
"3098",-2,333854.772720272,3683261.31206477,TRUE
"3099",-2,333854.546762744,3683266.9258695,TRUE
"3100",-2,333854.1966072,3683272.3394632,TRUE
"3101",-2,333853.769237233,3683277.691098,TRUE
"3102",-2,333853.068320606,3683283.24648409,TRUE
"3103",-1.9,333852.366683237,3683288.58171708,TRUE
"3104",-2,333851.528253693,3683293.6549712,TRUE
"3105",-1.9,333850.756552822,3683298.90086846,TRUE
"3106",-1.9,333850.238872302,3683303.94408519,TRUE
"3107",-1.9,333849.714691462,3683309.08584737,TRUE
"3108",-1.9,333849.028383608,3683314.48208834,TRUE
"3109",-1.9,333848.269935305,3683320.47226854,TRUE
"3110",-1.9,333847.312817079,3683325.2778573,TRUE
"3111",-1.9,333846.322260064,3683330.43014472,TRUE
"3112",-1.9,333845.240931879,3683335.58672425,TRUE
"3113",-1.9,333844.255886908,3683340.25270261,TRUE
"3114",-2,333843.285556375,3683345.33860399,TRUE
"3115",-1.9,333842.145628264,3683350.5879841,TRUE
"3116",-1.9,333840.997316057,3683355.75945526,TRUE
"3117",-1.8,333840.377765808,3683360.90844623,TRUE
"3118",-1.8,333841.133062853,3683366.02939562,TRUE
"3119",-1.8,333841.533870302,3683370.80163714,TRUE
"3120",-1.8,333841.940539086,3683375.93489011,TRUE
"3121",-1.9,333842.387938555,3683381.05563432,TRUE
"3122",-1.9,333842.873996289,3683386.20620595,TRUE
"3123",-1.9,333843.336358087,3683391.33046006,TRUE
"3124",-1.9,333843.770337028,3683395.98742373,TRUE
"3125",-1.9,333844.214687049,3683401.24807479,TRUE
"3126",-1.9,333844.576788844,3683406.05139795,TRUE
"3127",-2,333844.954677585,3683411.63602688,TRUE
"3128",-2,333845.336818803,3683416.40740898,TRUE
"3129",-2,333845.839118509,3683421.54663446,TRUE
"3130",-2,333846.339228469,3683426.67708431,TRUE
"3131",-1.9,333846.857131065,3683431.80692853,TRUE
"3132",-1.9,333847.378209195,3683437.06671984,TRUE
"3133",-1.9,333847.899725089,3683442.19639752,TRUE
"3134",-2,333848.433929816,3683447.44895503,TRUE
"3135",-1.9,333848.986515084,3683452.57658169,TRUE
"3136",-2,333849.461082342,3683458.00848866,TRUE
"3137",-2,333849.820730598,3683462.91998058,TRUE
"3138",-2,333850.188137521,3683468.09713772,TRUE
"3139",-2,333850.546547378,3683472.9086106,TRUE
"3140",-2,333850.908175749,3683477.88721039,TRUE
"3141",-2,333851.26775373,3683482.66688412,TRUE
"3142",-2,333851.646949377,3683487.79842169,TRUE
"3143",-1.9,333852.031848625,3683492.92843564,TRUE
"3144",-1.9,333852.422891923,3683498.18968441,TRUE
"3145",-1.9,333852.836180191,3683503.13538198,TRUE
"3146",-1.8,333853.276582752,3683508.37892544,TRUE
"3147",-1.9,333853.707351488,3683513.69850846,TRUE
"3148",-1.9,333854.112739406,3683518.49291806,TRUE
"3149",-1.8,333854.524387547,3683523.96194684,TRUE
"3150",-1.8,333854.969543178,3683529.10862234,TRUE
"3151",-1.8,333855.436171375,3683533.86551222,TRUE
"3152",-1.8,333856.304864311,3683539.01410123,TRUE
"3153",-1.8,333857.604700173,3683543.85922506,TRUE
"3154",-1.8,333858.558932508,3683548.86541365,TRUE
"3155",-1.8,333859.256043806,3683553.45370584,TRUE
"3156",-1.8,333859.736436143,3683557.74198908,TRUE
"3157",-1.8,333860.1758104,3683561.66795998,TRUE
"3158",-1.8,333860.59255772,3683565.20675305,TRUE
"3159",-1.8,333860.982435107,3683568.7833601,TRUE
"3160",-1.7,333861.3764988,3683572.26832392,TRUE
"3161",-1.8,333861.685081655,3683575.38690184,TRUE
"3162",-1.8,333862.000727272,3683578.87559496,TRUE
"3163",-1.8,333862.318291429,3683582.38306113,TRUE
"3164",-1.8,333862.855140207,3683585.77801693,TRUE
"3165",-1.8,333863.593441973,3683588.97691898,TRUE
"3166",-1.8,333865.021172443,3683592.06818077,TRUE
"3167",-1.8,333866.520148505,3683595.24180014,TRUE
"3168",-1.9,333868.02605113,3683598.59441215,TRUE
"3169",-1.8,333869.138296545,3683602.0407813,TRUE
"3170",-1.9,333869.88032133,3683605.21520743,TRUE
"3171",-1.9,333869.458125029,3683608.73061781,TRUE
"3172",-1.9,333869.119586202,3683611.8543122,TRUE
"3173",-1.8,333868.786299636,3683615.18590068,TRUE
"3174",-1.9,333867.995157795,3683619.17754356,TRUE
"3175",-1.8,333866.995206505,3683623.10904733,TRUE
"3176",-1.8,333866.227372797,3683627.43119699,TRUE
"3177",-1.9,333865.756578731,3683631.63734765,TRUE
"3178",-1.9,333866.557351698,3683635.68029638,TRUE
"3179",-1.9,333866.413559316,3683639.89118921,TRUE
"3180",-1.9,333866.275142557,3683644.4166086,TRUE
"3181",-1.8,333866.133581129,3683648.72159214,TRUE
"3182",-1.8,333865.938058379,3683653.03377243,TRUE
"3183",-1.9,333865.624796434,3683656.97616218,TRUE
"3184",-1.8,333865.286171692,3683660.81929022,TRUE
"3185",-1.9,333864.809792077,3683664.88303584,TRUE
"3186",-1.8,333864.186713169,3683668.76672765,TRUE
"3187",-1.9,333863.50326267,3683672.6696511,TRUE
"3188",-1.8,333862.864368385,3683676.32256424,TRUE
"3189",-1.8,333862.17392104,3683680.20260297,TRUE
"3190",-1.9,333860.788620159,3683684.06596901,TRUE
"3191",-1.8,333858.284822309,3683687.59103665,TRUE
"3192",-1.8,333854.755566683,3683690.841461,TRUE
"3193",-1.8,333850.961671162,3683692.33390308,TRUE
"3194",-1.8,333846.333889789,3683693.2695098,TRUE
"3195",-1.8,333841.770530047,3683693.97053203,TRUE
"3196",-1.8,333836.992784832,3683694.60704714,TRUE
"3197",-1.8,333832.244226886,3683695.99006053,TRUE
"3198",-1.8,333827.981462668,3683698.3822317,TRUE
"3199",-1.8,333824.756825593,3683701.55462267,TRUE
"3200",-1.8,333822.770602432,3683705.41830308,TRUE
"3201",-1.8,333821.948897217,3683709.85754587,TRUE
"3202",-1.8,333823.353673806,3683714.13217375,TRUE
"3203",-1.8,333825.040440746,3683718.53212984,TRUE
"3204",-1.5,333827.336166439,3683722.32612534,TRUE
"3205",-1.8,333827.788490595,3683727.09059084,TRUE
"3206",-1.8,333827.520220085,3683731.86886102,TRUE
"3207",-1.7,333827.120318597,3683736.6641571,TRUE
"3208",-1.7,333826.264191593,3683741.34152993,TRUE
"3209",-1.7,333826.008306919,3683746.08993841,TRUE
"3210",-1.7,333826.704407836,3683750.42249294,TRUE
"3211",-1.7,333827.043061687,3683754.34223444,TRUE
"3212",-1.7,333827.381250289,3683758.65945878,TRUE
"3213",-1.7,333827.722981149,3683763.0723712,TRUE
"3214",-1.7,333828.344791871,3683767.01045409,TRUE
"3215",-1.8,333829.083928284,3683770.94350145,TRUE
"3216",-1.7,333830.057615236,3683775.19967272,TRUE
"3217",-1.7,333831.495597168,3683779.15508277,TRUE
"3218",-1.8,333832.868140398,3683783.19966504,TRUE
"3219",-1.7,333834.570598155,3683786.89799239,TRUE
"3220",-1.7,333836.89882335,3683789.63690312,TRUE
"3221",-1.7,333840.133125459,3683791.97465617,TRUE
"3222",-1.7,333843.62071232,3683794.12814355,TRUE
"3223",-1.7,333847.123294061,3683796.21555899,TRUE
"3224",-1.7,333850.756174195,3683798.28131494,TRUE
"3225",-1.7,333854.578137403,3683799.98010187,TRUE
"3226",-1.7,333858.197575513,3683802.06434197,TRUE
"3227",-1.7,333862.104497422,3683803.97843799,TRUE
"3228",-1.7,333865.67824645,3683805.61257,TRUE
"3229",-1.7,333869.313863796,3683807.54176704,TRUE
"3230",-1.7,333873.14619742,3683809.28658161,TRUE
"3231",-1.7,333876.99959479,3683810.12757294,TRUE
"3232",-1.8,333880.989550161,3683810.46460507,TRUE
"3233",-1.7,333884.901445355,3683810.69736353,TRUE
"3234",-1.8,333889.303228275,3683810.92218399,TRUE
"3235",-1.7,333893.162039554,3683811.17323552,TRUE
"3236",-1.7,333897.584918806,3683811.42193512,TRUE
"3237",-1.8,333901.794278143,3683811.77990218,TRUE
"3238",-1.8,333906.318685687,3683812.28869777,TRUE
"3239",-1.8,333910.084553455,3683813.54873599,TRUE
"3240",-1.8,333913.524527303,3683815.17129959,TRUE
"3241",-1.8,333916.429756519,3683817.83879202,TRUE
"3242",-1.7,333918.840217853,3683820.99115236,TRUE
"3243",-1.8,333921.154673604,3683824.37198507,TRUE
"3244",-1.7,333923.156756449,3683828.08197542,TRUE
"3245",-1.7,333925.367701888,3683831.58934742,TRUE
"3246",-1.7,333927.478906662,3683835.14633753,TRUE
"3247",-1.8,333929.605319784,3683838.60289565,TRUE
"3248",-1.7,333931.885406914,3683842.30174447,TRUE
"3249",-1.7,333934.092373924,3683845.68165503,TRUE
"3250",-1.7,333936.311812131,3683849.15000263,TRUE
"3251",-1.7,333939.001824562,3683852.14929998,TRUE
"3252",-1.7,333942.101738628,3683854.52791156,TRUE
"3253",-1.7,333945.593007347,3683856.51621789,TRUE
"3254",-1.7,333949.406396222,3683857.72027282,TRUE
"3255",-1.7,333953.440796282,3683858.80511583,TRUE
"3256",-1.7,333957.214904746,3683859.97543036,TRUE
"3257",-1.7,333961.003919769,3683861.6804147,TRUE
"3258",-1.7,333964.232196335,3683863.82375904,TRUE
"3259",-1.8,333965.816471025,3683866.68112068,TRUE
"3260",-1.8,333965.454034872,3683869.87736919,TRUE
"3261",-1.8,333964.551743823,3683872.77936391,TRUE
"3262",-1.8,333962.596500794,3683875.40915479,TRUE
"3263",-1.9,333959.682466107,3683877.98633264,TRUE
"3264",-1.9,333956.380137712,3683880.37653234,TRUE
"3265",-1.9,333952.837535355,3683882.64622057,TRUE
"3266",-1.9,333949.410708977,3683884.74984508,TRUE
"3267",-1.9,333945.489468338,3683886.72289165,TRUE
"3268",-1.9,333941.694425278,3683888.41129247,TRUE
"3269",-1.9,333937.77087496,3683889.78727569,TRUE
"3270",-1.8,333933.856008594,3683891.29945993,TRUE
"3271",-1.8,333929.941241685,3683892.80084454,TRUE
"3272",-1.8,333926.011466859,3683894.2215076,TRUE
"3273",-1.8,333922.429716844,3683895.86143723,TRUE
"3274",-1.8,333918.782119825,3683897.6439805,TRUE
"3275",-1.8,333915.093322244,3683899.87241612,TRUE
"3276",-1.9,333912.891939611,3683902.57710731,TRUE
"3277",-1.9,333911.781212589,3683905.72290153,TRUE
"3278",-1.9,333911.245666023,3683909.52918826,TRUE
"3279",-1.9,333910.931321992,3683913.12899652,TRUE
"3280",-1.9,333910.638891378,3683916.60843104,TRUE
"3281",-1.9,333910.403391873,3683920.56011495,TRUE
"3282",-1.9,333910.176404297,3683924.68748893,TRUE
"3283",-1.8,333909.769473551,3683928.68690305,TRUE
"3284",-1.9,333909.144847381,3683932.56540289,TRUE
"3285",-1.9,333908.385168782,3683936.6044112,TRUE
"3286",-1.9,333907.438003317,3683940.48512117,TRUE
"3287",-1.9,333906.317750318,3683943.95592625,TRUE
"3288",-1.9,333904.654383195,3683947.22281047,TRUE
"3289",-1.9,333902.990964997,3683950.37477087,TRUE
"3290",-1.9,333901.076081185,3683953.06594785,TRUE
"3291",-1.9,333898.685337459,3683955.14458036,TRUE
"3292",-1.9,333896.162353271,3683955.24463975,TRUE
"3293",-1.9,333894.109301225,3683954.75298807,TRUE
"3294",-1.9,333892.722724319,3683953.3321339,TRUE
"3295",-1.9,333892.23957131,3683951.23370974,TRUE
"3296",-1.9,333892.746362316,3683949.06015362,TRUE
"3297",-1.9,333893.67829826,3683946.74609564,TRUE
"3298",-1.9,333895.397548071,3683944.67069654,TRUE
"3299",-2,333898.249498673,3683943.04032752,TRUE
"3300",-2,333901.943027388,3683940.66485019,TRUE
"3301",-1.9,333905.406777922,3683938.39515222,TRUE
"3302",-0.8,333907.982022967,3683935.60238937,TRUE
"3303",-1.9,333908.405542804,3683932.44308841,TRUE
"3304",-1.9,333908.191399098,3683928.90194674,TRUE
"3305",-1.9,333907.981727586,3683925.56233031,TRUE
"3306",-1.9,333907.766993947,3683921.79748083,TRUE
"3307",-1.9,333907.545633519,3683917.84691515,TRUE
"3308",-1.9,333907.432308228,3683914.38680896,TRUE
"3309",-1.9,333908.11347439,3683911.10967256,TRUE
"3310",-1.9,333908.837963284,3683907.42434947,TRUE
"3311",-2,333909.813605172,3683903.70748505,TRUE
"3312",-1.9,333910.721188595,3683900.17714057,TRUE
"3313",-1.9,333911.547790186,3683896.43999196,TRUE
"3314",-1.9,333912.219304864,3683892.79576913,TRUE
"3315",-2,333912.802786729,3683889.33972407,TRUE
"3316",-1.9,333913.53175611,3683885.46373162,TRUE
"3317",-2,333914.266588139,3683881.99472267,TRUE
"3318",-1.9,333914.662055343,3683878.04594808,TRUE
"3319",-1.8,333915.036439524,3683874.33910727,TRUE
"3320",-1.8,333913.797526758,3683870.6824423,TRUE
"3321",-1.7,333912.717743334,3683867.54122966,TRUE
"3322",-1.8,333911.147530431,3683864.33430202,TRUE
"3323",-1.8,333909.629086568,3683860.90429855,TRUE
"3324",-1.7,333908.884693083,3683857.15381652,TRUE
"3325",-1.8,333908.846925752,3683854.9435505,TRUE
"3326",-1.8,333908.846925752,3683854.9435505,TRUE
"3327",-1.8,333907.854342748,3683851.16822118,TRUE
"3328",-1.8,333907.52497225,3683847.43411633,TRUE
"3329",-1.8,333907.186383234,3683843.17545615,TRUE
"3330",-1.7,333906.594594387,3683839.99468913,TRUE
"3331",-1.8,333904.752764823,3683837.20625037,TRUE
"3332",-1.8,333902.530011118,3683834.66552428,TRUE
"3333",-1.8,333899.839973253,3683832.32142906,TRUE
"3334",-1.8,333896.932593073,3683830.20494289,TRUE
"3335",-1.8,333894.315259344,3683828.07776154,TRUE
"3336",-1.8,333891.375057016,3683825.77997655,TRUE
"3337",-1.8,333888.227493457,3683823.66728041,TRUE
"3338",-1.8,333885.264857017,3683821.57276827,TRUE
"3339",-1.8,333882.294187033,3683819.26826752,TRUE
"3340",-1.7,333879.076575461,3683817.31596433,TRUE
"3341",-1.7,333875.696228233,3683815.20025379,TRUE
"3342",-1.8,333872.453527759,3683813.39427462,TRUE
"3343",-1.8,333868.923104353,3683811.9011639,TRUE
"3344",-1.8,333865.055646048,3683810.63083639,TRUE
"3345",-1.8,333861.429712506,3683809.40546901,TRUE
"3346",-1.7,333857.915019621,3683808.02621854,TRUE
"3347",-1.8,333854.474554842,3683807.40782687,TRUE
"3348",-1.7,333850.896269706,3683807.7190383,TRUE
"3349",-1.8,333847.260775494,3683808.0315889,TRUE
"3350",-1.7,333843.536658903,3683808.34301609,TRUE
"3351",-1.7,333839.933146273,3683809.48938469,TRUE
"3352",-1.7,333836.965018213,3683811.20341128,TRUE
"3353",-1.7,333834.457345435,3683813.60974626,TRUE
"3354",-1.7,333832.425168521,3683816.2399275,TRUE
"3355",-1.7,333830.923830725,3683819.45205844,TRUE
"3356",-1.6,333830.209346566,3683822.65011035,TRUE
"3357",-0.9,333829.89981617,3683825.86343701,TRUE
"3358",-1.7,333829.350223414,3683829.34782823,TRUE
"3359",-1,333828.166183431,3683832.50872638,TRUE
"3360",-1.7,333826.833264209,3683835.46812024,TRUE
"3361",-1.7,333826.02115898,3683837.00085256,TRUE
"3362",-1.7,333825.296001348,3683838.3787936,TRUE
"3363",-1.7,333824.410236222,3683840.42982893,TRUE
"3364",-1.7,333824.053073486,3683843.31209363,TRUE
"3365",-1.7,333824.000545364,3683846.1959282,TRUE
"3366",-1.7,333823.945573884,3683848.6145591,TRUE
"3367",-1.7,333823.899244723,3683851.79479986,TRUE
"3368",-1.7,333823.84746757,3683854.72254438,TRUE
"3369",-1.7,333823.799294903,3683857.90716168,TRUE
"3370",-1.7,333823.747941594,3683860.8136474,TRUE
"3371",-1.7,333823.698027216,3683863.93090301,TRUE
"3372",-1.7,333823.222051188,3683867.4342101,TRUE
"3373",-1.6,333821.736020272,3683869.51656687,TRUE
"3374",-1.7,333820.087954343,3683870.48911606,TRUE
"3375",-1.7,333818.616401142,3683870.36763274,TRUE
"3376",-1.7,333817.281570356,3683869.93586032,TRUE
"3377",-1.7,333816.055881559,3683869.35297152,TRUE
"3378",-1.7,333815.154206574,3683869.03403023,TRUE
"3379",-1.7,333814.565400599,3683868.92818129,TRUE
"3380",-1.7,333814.119408461,3683868.82067126,TRUE
"3381",-1.6,333813.678798902,3683868.71134079,TRUE
"3382",-1.7,333813.377965123,3683868.60084722,TRUE
"3383",-1.7,333813.079307089,3683868.49115278,TRUE
"3384",-1.7,333812.686117515,3683868.38257277,TRUE
"3385",-1.7,333811.909105163,3683867.91813291,TRUE
"3386",-1.6,333811.280232755,3683866.5601467,TRUE
"3387",-1.7,333811.834875908,3683864.8249915,TRUE
"3388",-1.7,333812.685013093,3683863.04379609,TRUE
"3389",-1.7,333813.934451662,3683861.61984439,TRUE
"3390",-1.7,333815.874020634,3683860.71710152,TRUE
"3391",-1.7,333818.195812433,3683860.32008808,TRUE
"3392",-1.7,333820.497200011,3683859.92027588,TRUE
"3393",-1,333822.721384995,3683859.17665183,TRUE
"3394",-1.7,333824.860572198,3683858.11052535,TRUE
"3395",-1.7,333826.10039234,3683855.89957944,TRUE
"3396",-1.7,333826.599570599,3683853.25590064,TRUE
"3397",-1.7,333825.982845756,3683850.08238992,TRUE
"3398",-1.7,333825.34813681,3683846.913498,TRUE
"3399",-1.7,333824.696398285,3683843.74744407,TRUE
"3400",-1.7,333823.964022842,3683840.82754376,TRUE
"3401",-1.3,333823.200049689,3683838.22388385,TRUE
"3402",-1.7,333822.184299691,3683835.61494782,TRUE
"3403",-1.6,333821.129079386,3683832.82129172,TRUE
"3404",-1.7,333819.97486806,3683830.21835612,TRUE
"3405",-1.7,333818.964081155,3683827.6669455,TRUE
"3406",-1.7,333817.816661493,3683825.21737018,TRUE
"3407",-1.7,333816.592401435,3683822.61872403,TRUE
"3408",-1.7,333815.536211667,3683820.00413195,TRUE
"3409",-1.7,333814.462156641,3683817.40139742,TRUE
"3410",-1.6,333813.930765533,3683814.80516108,TRUE
"3411",-1.7,333813.409601872,3683811.91841278,TRUE
"3412",-1.7,333812.909286924,3683809.33920946,TRUE
"3413",-1.7,333812.870752965,3683806.60341489,TRUE
"3414",-1.7,333813.367105957,3683804.07906887,TRUE
"3415",-1.7,333812.419030209,3683801.41626531,TRUE
"3416",-1.7,333812.138414121,3683798.85082328,TRUE
"3417",-1.7,333811.855009268,3683796.26275726,TRUE
"3418",-1.7,333811.561837416,3683793.83930047,TRUE
"3419",-1.7,333810.164996577,3683791.54701767,TRUE
"3420",-1.6,333808.669284829,3683789.51395146,TRUE
"3421",-1.7,333806.517521114,3683787.60440261,TRUE
"3422",-1.7,333804.571995443,3683785.58983389,TRUE
"3423",-1.7,333803.992798003,3683782.94214816,TRUE
"3424",-1.8,333804.239596657,3683780.34354169,TRUE
"3425",-1.7,333804.486749967,3683777.67563062,TRUE
"3426",-1.7,333805.346519156,3683775.03792901,TRUE
"3427",-1.7,333806.879213511,3683772.69382707,TRUE
"3428",-1.8,333808.552524374,3683770.12646019,TRUE
"3429",-1.7,333810.431045163,3683768.10401228,TRUE
"3430",-1.7,333811.749448879,3683765.83334428,TRUE
"3431",-1.7,333812.629461126,3683763.15742084,TRUE
"3432",-1.7,333812.147452932,3683760.23856569,TRUE
"3433",-1.7,333811.644868335,3683757.10321938,TRUE
"3434",-1.7,333811.075429374,3683753.98203598,TRUE
"3435",-1.7,333810.468710964,3683750.78956215,TRUE
"3436",-1.8,333809.867125192,3683747.59243559,TRUE
"3437",-1.8,333809.390087158,3683744.02562731,TRUE
"3438",-1.7,333808.919181264,3683740.78322424,TRUE
"3439",-1.7,333808.40048048,3683737.45850429,TRUE
"3440",-1.8,333808.230595711,3683734.22879261,TRUE
"3441",-1.8,333808.837113342,3683731.33801296,TRUE
"3442",-1.8,333809.393822369,3683728.44552469,TRUE
"3443",-1.8,333810.076318107,3683725.32367184,TRUE
"3444",-1.8,333811.112025915,3683722.4064497,TRUE
"3445",-1.8,333812.432701573,3683720.11615348,TRUE
"3446",-1.8,333813.454935662,3683717.22615769,TRUE
"3447",-1.8,333814.599918135,3683714.35459909,TRUE
"3448",-1.8,333815.783431171,3683711.44111665,TRUE
"3449",-1.8,333816.895702608,3683708.00655421,TRUE
"3450",-1.8,333817.646729047,3683704.67174298,TRUE
"3451",-1.8,333818.53551167,3683701.06105372,TRUE
"3452",-1.8,333819.190273666,3683697.80213625,TRUE
"3453",-1.8,333819.367104912,3683694.11461489,TRUE
"3454",-1.8,333819.547923771,3683690.51812633,TRUE
"3455",-1.8,333819.726774204,3683686.82679639,TRUE
"3456",-1.8,333819.016371313,3683683.16254224,TRUE
"3457",-1.8,333819.059055639,3683679.53873345,TRUE
"3458",-1.9,333819.279388084,3683675.70417644,TRUE
"3459",-1.9,333819.509021589,3683672.23429312,TRUE
"3460",-1.9,333820.12747467,3683668.28954288,TRUE
"3461",-1.8,333820.6774994,3683664.87973518,TRUE
"3462",-1.8,333821.138220457,3683661.35508957,TRUE
"3463",-1.8,333821.468578417,3683658.76219904,TRUE
"3464",-1.8,333821.823834283,3683656.35593305,TRUE
"3465",-1.8,333822.321174709,3683654.45186886,TRUE
"3466",-1.9,333822.831879692,3683652.68764304,TRUE
"3467",-1.8,333823.356340198,3683651.55126327,TRUE
"3468",-1.8,333823.687202022,3683650.73033844,TRUE
"3469",-1.8,333824.020192829,3683649.98533496,TRUE
"3470",-1.8,333824.351793271,3683649.34289187,TRUE
"3471",-1.8,333824.689037237,3683648.77054442,TRUE
"3472",-1.8,333825.026732121,3683648.30916955,TRUE
"3473",-1.8,333825.341289627,3683647.88215404,TRUE
"3474",-1.8,333825.658479508,3683647.52710687,TRUE
"3475",-1.8,333825.886912799,3683647.17307147,TRUE
"3476",-1.9,333826.045316294,3683646.70156609,TRUE
"3477",-1.8,333826.203564071,3683646.20687143,TRUE
"3478",-1.8,333826.360684772,3683645.66970815,TRUE
"3479",-1.8,333826.514162765,3683644.92414412,TRUE
